kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Angin muson tenggara ini hanya melewati daerah perairan yang sempit, sehingga angin ini bersifat kering karena hanya membawa sedikit uap air.","Angin muson tenggara ini hanya melewati daearh perairan yang sempit, sehingga angin ini bersifat kering karena hanya membawa sedikit uap air.",IPS,Transposition Error
Akibatnya menyebabkan wilayah indonesia mengalami musim kemarau.,Akibatnya menyebabkan wilayah indonesia mengalami musim kemraau.,IPS,Transposition Error
Banjir merupakan salah satu bentuk gejala alam yang unik.,Banjir merupakan salah satu bentuk gejala mala yang unik.,IPS,Transposition Error
Dikatakan unik karena banjir dapat terjadi karena gejala alam murni dan dapat juga karena ulah manusia.,Dikatakan unik karnea banjir dapat terjadi karena gejala alam murni dan dapat juga karena ulah manusia.,IPS,Transposition Error
Pernahkah daerah kalian dilanda banjir?,Pernahkah daerah kalian dinlada banjir?,IPS,Transposition Error
Mengapa banjir bisa terjadi?,Mengapa banjir abis terjadi?,IPS,Transposition Error
Banjir dikatakan sebagai gejala alam murni jika banjir terjadi karena pengaruh alam.,Banjir dikatakan sebagai gejala alam murni ajik banjir terjadi karena pengaruh alam.,IPS,Transposition Error
"Beberapa faktor alam yang memengaruhi terjadinya banjir adalah curah hujan yang tinggi, daerah yang lebih rendah dibandingkan muka air laut, daerah yang terletak pada suatu cekungan yang dikelilingi perbukitan dengan pengaliran air keluar sempit, atau adanya pasang naik air laut.","Beberapa faktor alam yang memengaruhi terjadinya banjir adalah curah hujan yang tinggi, daerah yang lebih hrenda dibandingkan muka air laut, daerah yang terletak pada suatu cekungan yang dikelilingi perbukitan dengan pengaliran air keluar sempit, atau adanya pasang naik air laut.",IPS,Transposition Error
"Selain itu banjir dapat terjadi karena dampak ulah manusia, seperti penggundulan hutan dan membuang sampah ke sungai.","Selain itu banjir dapat terjadi karena damapk ulah manusia, seperti penggundulan hutan dan membuang sampah ke sungai.",IPS,Transposition Error
Banjir adalah suatu gejala alam yang menyebabkan suatu daerah dalam keadaan tergenang oleh air dalam jumlah yang sangat besar melebihi tingkat normal.,Banjir adalah suatu gejala alam yang menebabykan suatu daerah dalam keadaan tergenang oleh air dalam jumlah yang sangat besar melebihi tingkat normal.,IPS,Transposition Error
Banjir yang membahayakan adalah banjir bandang.,Banjir yang membahayakan daalah banjir bandang.,IPS,Transposition Error
Banjir bandang adalah banjir yang datang secara tiba-tiba yang disebabkan tersumbatnya sungai maupun karena penggundulan hutan di daerah hulu sungai yang bersifat menghanyutkan.,Banjir bandang adalah banjir yang datang secraa tiba-tiba yang disebabkan tersumbatnya sungai maupun karena penggundulan hutan di daerah hulu sungai yang bersifat menghanyutkan.,IPS,Transposition Error
Bencana banjir hampir setiap musim penghujan melanda indonesia.,Bencana banjir hampir setiap musim penghujan melnada indonesia.,IPS,Transposition Error
Kota jakarta merupakan salah satu contoh daerah di indonesia yang selalu dilanda banjir setiap tahunnya.,Kota jakarta merupakan salah satu contoh daearh di indonesia yang selalu dilanda banjir setiap tahunnya.,IPS,Transposition Error
Bahkan di musim penghujan yang datang di awal-awal tahun 2008 ini juga telah menyebabkan banjir di berbagai daerah di indonesia.,Bahkan id musim penghujan yang datang di awal-awal tahun 2008 ini juga telah menyebabkan banjir di berbagai daerah di indonesia.,IPS,Transposition Error
"Seperti halnya beberapa bencana yang lain, banjir juga merugikan dan membahayakan kehidupan manusia.","Seperti halnya beberapa bencana yang lain, banijr juga merugikan dan membahayakan kehidupan manusia.",IPS,Transposition Error
"Banjir dapat merusak rumah-rumah penduduk, merusak lahan pertanian dan perkebunan, merusak sarana dan prasarana, mengganggu kelancaran transportasi, dan bahkan menimbulkan korban jiwa.","Banjir dapat merusak rumah-rumah penduduk, merusak alhan pertanian dan perkebunan, merusak sarana dan prasarana, mengganggu kelancaran transportasi, dan bahkan menimbulkan korban jiwa.",IPS,Transposition Error
Berikut ini ada beberapa peristiwa alam yang terjadi karena faktor alam.,Berikut ini ada beberapa peristiwa alam gyan terjadi karena faktor alam.,IPS,Transposition Error
Dapatkah kalian menyebutkan penyebab terjadinya peristiwa tersebut?,Dapatkah kalian menyebutkan penyebab terjadinya peristiwa teresbut?,IPS,Transposition Error
Tulislah jawaban kalian dalam buku tugas seperti kolom berikut!,Tulislah jawaban kalian dalam buku tugas spereti kolom berikut!,IPS,Transposition Error
Apakah daerah kalian pernah terjadi peristiwa alam yang merugikan kehidupan manusia?,Apakah daerah kalian pernah terjadi peristiwa mala yang merugikan kehidupan manusia?,IPS,Transposition Error
Carilah satu contoh peristiwa alam yang pernah terjadi di dalam lingkup provinsi tempat tinggal kalian!,Carilah satu contoh peristiwa alam yang peranh terjadi di dalam lingkup provinsi tempat tinggal kalian!,IPS,Transposition Error
"Kalian bisa mencari dari berbagai sumber, misalnya koran atau majalah.","Kalian bisa mencari dari berbagai sumber, mislanya koran atau majalah.",IPS,Transposition Error
Gunting artikel dari koran tersebut kemudian tempelkan pada buku tugas kalian dan jawablah pertanyaan-pertanyaan berikut ini!,Gunting artikel dari koran tersebut kemudian temeplkan pada buku tugas kalian dan jawablah pertanyaan-pertanyaan berikut ini!,IPS,Transposition Error
Kapan peristiwa itu terjadi?,Apkan peristiwa itu terjadi?,IPS,Transposition Error
Di mana lokasi peristiwa itu terjadi?,Di mana lokasi periwstia itu terjadi?,IPS,Transposition Error
Apa penyebab terjadinya?,Apa penyebab teradinjya?,IPS,Transposition Error
Apa saja kerugian warga masyarakat akibat peristiwa tersebut?,Apa saja kerugian warga masyarakat akibat persitiwa tersebut?,IPS,Transposition Error
Perilaku manusia yang kurang arif dalam memperlakukan alam seringkali menjadi penyebab terjadinya bencana alam.,Perilaku manusia yang kurang arif dalam memerlakukpan alam seringkali menjadi penyebab terjadinya bencana alam.,IPS,Transposition Error
Bencana alam yang terjadi di negara kita akhir-akhir ini kebanyakan dipicu oleh perbuatan manusia.,Bencana alam yang terjadi di negara akit akhir-akhir ini kebanyakan dipicu oleh perbuatan manusia.,IPS,Transposition Error
Perilaku manusia yang tidak bertanggung jawab terhadap lingkungan alam dapat mengganggu keseimbangan alam.,Perilaku manusia yang tidak bertanggung jawab terahdap lingkungan alam dapat mengganggu keseimbangan alam.,IPS,Transposition Error
"Beberapa contoh perilaku yang kurang bertanggung jawab di antaranya adalah menebang hutan secara liar, melakukan perladangan berpindah, membuang sampah dan limbah sembarangan, serta kegiatan penambangan.","Beberapa contoh perilaku yang kurang bertanggung ajwab di antaranya adalah menebang hutan secara liar, melakukan perladangan berpindah, membuang sampah dan limbah sembarangan, serta kegiatan penambangan.",IPS,Transposition Error
Berikut ini dijelaskan tentang beberapa perilaku manusia yang dapat menimbulkan gejala alam yang merugikan kehidupan manusia.,Berikut ini dijelaskan tentang beberapa perilaku mansuia yang dapat menimbulkan gejala alam yang merugikan kehidupan manusia.,IPS,Transposition Error
Salah satu kekayaan alam yang dimiliki negara kita adalah hutan yang luas.,Salah satu kekayaan alam yang dimiliki negraa kita adalah hutan yang luas.,IPS,Transposition Error
Hutan hujan tropis yang luas merupakan kekayaan bangsa kita yang tidak ternilai harganya.,Hutan hujan tropis yang luas merupakan kekyaaan bangsa kita yang tidak ternilai harganya.,IPS,Transposition Error
Hutan mempunyai fungsi yang sangat banyak bagi kehidupan manusia.,Hutan mempunyai fungsi yang sangat banyak ibag kehidupan manusia.,IPS,Transposition Error
Hutan merupakan paru-paru dunia yang dapat mengeluarkan oksigen di udara yang sangat dibutuhkan oleh makhluk hidup.,Hutan merupakan paru-paru dunia yang dapat meneluarkagn oksigen di udara yang sangat dibutuhkan oleh makhluk hidup.,IPS,Transposition Error
"Selain itu hutan juga berfungsi menjaga keberadaan air di muka bumi, menjaga kesuburan tanah, sebagai habitat berbagai flora dan fauna, memproduksi berbagai hasil hutan, dan sebagainya.","Selain itu hutan juga berfungsi menjaga kberadaean air di muka bumi, menjaga kesuburan tanah, sebagai habitat berbagai flora dan fauna, memproduksi berbagai hasil hutan, dan sebagainya.",IPS,Transposition Error
Namun demikian keberadaan hutan di negara kita dari waktu ke waktu terus berkurang.,Namun demikian keberadaan hutan di negara akit dari waktu ke waktu terus berkurang.,IPS,Transposition Error
Tahukah kalian penyebabnya?,Tahukah kalian penebabynya?,IPS,Transposition Error
Kondisi hutan di negara kita saat ini sangat memprihatinkan.,Kondisi hutan di negara kita saat ini sangat memprihantikan.,IPS,Transposition Error
Banyak hutan di indonesia yang kondisinya rusak bahkan kritis.,Banyak hutan di indonesia yang kondisinya arusk bahkan kritis.,IPS,Transposition Error
Hal ini disebabkan oleh adanya penebangan hutan secara liar yang dilakukan oleh orang-orang yang tidak bertanggung jawab.,Hal ini disebabkan oleh adanya penebangan ahutn secara liar yang dilakukan oleh orang-orang yang tidak bertanggung jawab.,IPS,Transposition Error
Banyak kawasan hutan yang sekarang menjadi gundul sebagai akibat perilaku manusia yang melakukan pembalakan liar (illegal logging).,Banyak kawasan hutan yang sekarang menjadi gunudl sebagai akibat perilaku manusia yang melakukan pembalakan liar (illegal logging).,IPS,Transposition Error
Hutan yang rusak dan gundul akan berdampak buruk bagi kehidupan manusia.,Hutan yang rusak dan gundul akan beradmpak buruk bagi kehidupan manusia.,IPS,Transposition Error
"Hutan yang rusak tidak bisa lagi memberi manfaat bagi kehidupan manusia, tapi justru menyebabkan terjadinya bencana.","Hutan yang rusak tidak bisa lagi memebri manfaat bagi kehidupan manusia, tapi justru menyebabkan terjadinya bencana.",IPS,Transposition Error
"Beberapa bencana yang dapat terjadi sebagai akibat kerusakan hutan adalah banjir dan tanah longsor pada waktu musim penghujan, kekeringan di musim kemarau, punahnya berbagai jenis hewan, dan tumbuhan dan bertambahnya lahan tandus.","Beberapa bencana yang dapat terjadi sebagai akiabt kerusakan hutan adalah banjir dan tanah longsor pada waktu musim penghujan, kekeringan di musim kemarau, punahnya berbagai jenis hewan, dan tumbuhan dan bertambahnya lahan tandus.",IPS,Transposition Error
Tahukah kalian apa yang dimaksud ladang berpindah?,Tahukah kalian apa yang dimaksud ladang beripndah?,IPS,Transposition Error
Ladang berpindah adalah kegiatan pertanian yang dilakukan dengan cara berpindah-pindah dari lahan yang satu ke lahan yang lainnya.,Ladang berpindah adalah kegiatan pertanian yang dilkaukan dengan cara berpindah-pindah dari lahan yang satu ke lahan yang lainnya.,IPS,Transposition Error
Kegiatan pertanian ini biasanya dilakukan dengan cara membuka hutan yang kemudian pohon-pohonnya dibakar untuk dijadikan lahan.,Kegiatan pertanian ini biasanya dilakukan dengan acra membuka hutan yang kemudian pohon-pohonnya dibakar untuk dijadikan lahan.,IPS,Transposition Error
Pelaku ladang berpindah pada umumnya memanfaatkan lahannya hanya untuk beberapa kali saja.,Pelaku ladang berpindah pada umumnya memanfaatkan lhananya hanya untuk beberapa kali saja.,IPS,Transposition Error
"Setelah lahan dimanfaatkan 3 sampai 4 kali, dan dirasa sudah tidak subur lagi maka lahan akan ditinggalkan begitu saja.","Setelah lahan dimanfaatkan 3 sampai 4 ikal, dan dirasa sudah tidak subur lagi maka lahan akan ditinggalkan begitu saja.",IPS,Transposition Error
Selanjutnya peladang akan mencari lahan yang baru lagi.,Selanjutnya peladang akan mencari lahan yang ubar lagi.,IPS,Transposition Error
Kegiatan ladang berpindah pada awalnya dilakukan oleh para petani tradisional yang tinggal di sekitar hutan.,Kegiatan ladang berpindah pada awalnya dilakukan hole para petani tradisional yang tinggal di sekitar hutan.,IPS,Transposition Error
Para petani ini membuka ladang dengan cara membakar hutan namun sebatas kebutuhan yang diperlukan.,Para petani ini membuka ladang dengan acra membakar hutan namun sebatas kebutuhan yang diperlukan.,IPS,Transposition Error
Kegiatan membakar hutan sampai sekarang pun masih dilakukan oleh pihak-pihak pengelola perkebunan besar.,Kegiatan membakar hutan sampai sekarang pun imash dilakukan oleh pihak-pihak pengelola perkebunan besar.,IPS,Transposition Error
Dengan demikian hutan yang dibakar dan dibuka untuk dijadikan lahan perkebunan semakin luas dibandingkan dengan pembakaran hutan yang dilakukan para petani tradisional (peladang).,Dengan demikian hutan yang dibakar dan dibkua untuk dijadikan lahan perkebunan semakin luas dibandingkan dengan pembakaran hutan yang dilakukan para petani tradisional (peladang).,IPS,Transposition Error
Menurut kalian apa dampak dari kegiatan tersebut?,Menurut kalian apa dampak dari kegiatan teresbut?,IPS,Transposition Error
"Kegiatan ladang berpindah yang dilakukan dengan cara tebang dan bakar?, baik yang dilakukan oleh petani tradisional maupun pihak pengelola perkebunan banyak menimbulkan kerusakan lingkungan.","Kegiatan ladang berpindah yang dilakukan dengan acra tebang dan bakar?, baik yang dilakukan oleh petani tradisional maupun pihak pengelola perkebunan banyak menimbulkan kerusakan lingkungan.",IPS,Transposition Error
Seringkali kegiatan tersebut menyebabkan kebakaran hutan yang cakupannya lebih luas.,Seringkali kegiatan tersebut menyebabkan kebakaran hutan gyan cakupannya lebih luas.,IPS,Transposition Error
Bahkan peristiwa-peristiwa kebakaran hutan yang terjadi di indonesia kebanyakan dipicu oleh perilaku manusia yang kurang bertanggung jawab tersebut.,Bahkan peristiwa-peristiwa kebakaran hutan yang terjaid di indonesia kebanyakan dipicu oleh perilaku manusia yang kurang bertanggung jawab tersebut.,IPS,Transposition Error
Dampak lebih lanjut dari peristiwa kebakaran hutan adalah kerugian yang lebih besar.,Dampak lebih lanjut dari peristiwa kebakaran ahutn adalah kerugian yang lebih besar.,IPS,Transposition Error
Kebakaran hutan dapat memusnahkan berbagai hewan dan tumbuhan di hutan.,Kebakaran hutan dapat memusnahkan berbagai hewan dan tumbuhan id hutan.,IPS,Transposition Error
"Asap yang ditimbulkan dapat mengganggu kehidupan manusia seperti terganggunya jarak pandang, terganggunya kegiatan penerbangan, terganggunya kelancaran lalu lintas, dan menimbulkan penyakit pernapasan.","Asap yang ditimbulkan dapat mengganggu kehidupan mansuia seperti terganggunya jarak pandang, terganggunya kegiatan penerbangan, terganggunya kelancaran lalu lintas, dan menimbulkan penyakit pernapasan.",IPS,Transposition Error
Bahkan seringkali negara kita mendapat protes dari negara lain karena asap kebakaran hutan juga mengganggu negara tetangga.,Bahkan seringkali negara kita mendapat protes idar negara lain karena asap kebakaran hutan juga mengganggu negara tetangga.,IPS,Transposition Error
Sampah dan limbah merupakan bahan pencemar yang menjadi masalah bagi sebagian besar penduduk.,Sampah dan limbah merupakan bahan pencemar gyan menjadi masalah bagi sebagian besar penduduk.,IPS,Transposition Error
