kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Dengan sabar dan ikhlas pedagang memberi maaf dan tidak menyimpan rasa dendam terhadap arman.,Dengan sabar dan ikhlas pedagang memberi maaft dan tidak menyimpan rasa dendam terhadap arman.,IPS,Insertion Error
Keduanya berjabat tangan dengan ikhlas.,Keduanya berjabat tangan deongan ikhlas.,IPS,Insertion Error
"Arman minta maaf dengan jiwa besar, dan pedagang asongan memberi maaf dengan jiwa besar.","Arman minta maaf dengan jiwa besar, tdan pedagang asongan memberi maaf dengan jiwa besar.",IPS,Insertion Error
Berilah contoh sikap berjiwa besar dalam kehidupan sehari-hari!,Berilah contoh sikap berjiwa besar dalam kehiduptan sehari-hari!,IPS,Insertion Error
Rela berkorban adalah salah satu sikap kepahlawanan.,Rela berkorban adalah salah satu sikap kepahlawanant.,IPS,Insertion Error
Sikap kepahlawanan dilandasi sila ketiga pancasila.,Sikap kepahlawanan dilandasi siola ketiga pancasila.,IPS,Insertion Error
Pahlawan sebutan bagi orang yang telah berjuang mengusir penjajah.,Pahlawan sebutan bagi orang yang telah berjuantg mengusir penjajah.,IPS,Insertion Error
Sikap kepahlawanan tidak diperlukan lagi karena bangsa indonesia sudah terbebas dari penjajah.,Sikap kepahlawanan tidak diperlukan lagi karena bangtsa indonesia sudah terbebas dari penjajah.,IPS,Insertion Error
"Dalam belajar kita sebaiknya menerapkan nilai-nilai rela berkorban, ikhlas, dan berjiwa besar.","Dalam belajar kita sebaiknya menerapkan nilai-nilai relat berkorban, ikhlas, dan berjiwa besar.",IPS,Insertion Error
"Di rumah, andi membantu orang tua.","Di rumah, andi membantou orang tua.",IPS,Insertion Error
Orang tua kita telah berkorban demi anak-anaknya.,Orang tua kita telah berkorban demi anak-anaknyat.,IPS,Insertion Error
Pahlawan bila gugur harus dimakamkan di taman makam pahlawan.,Pahlawan bila gugur harus dimakamkan di tamatn makam pahlawan.,IPS,Insertion Error
Tuti lebih senang memakai sepatu buatan luar negeri.,Tuti lebih senang memakai sepatu buatan luart negeri.,IPS,Insertion Error
Pekerjaan rumah (pr) yang sulit tidak perlu dikerjakan.,Pekerjaan rumah (pr) yang sulit tidak perltu dikerjakan.,IPS,Insertion Error
Pentingnya memiliki sikap kepahlawanan dan patriotisme adalah untuk membangkitkan semangat berani membela keadilan dan kebenaran serta cinta tanah air.,Pentingnya memiliki sikap kepahlawanan dan patriotisme adaltah untuk membangkitkan semangat berani membela keadilan dan kebenaran serta cinta tanah air.,IPS,Insertion Error
"Rela berkorban dalam kehidupan sehari-hari dilakukan demi kepentingan lingkungan keluarga, sekolah, masyarakat, serta bangsa dan negara.","Rela berkorban dalam kehidupan sehari-hari dilakukan demit kepentingan lingkungan keluarga, sekolah, masyarakat, serta bangsa dan negara.",IPS,Insertion Error
Sikap positif terhadap para pahlawan merupakan wujud penghargaan atas jasa perjuangannya.,Sikap positif terhadap para pahlawan merupakan wujutd penghargaan atas jasa perjuangannya.,IPS,Insertion Error
"Berjiwa besar dalam kehidupan sehari-hari misalnya menghargai jasa para pahlawan, bersedia menerima kekalahan dan kemenangan, serta bersedia meminta dan memberi maaf.","Berjiwa besar dalam kehidupan sehari-hari misalnya menghargait jasa para pahlawan, bersedia menerima kekalahan dan kemenangan, serta bersedia meminta dan memberi maaf.",IPS,Insertion Error
Negara kita indonesia dapat merdeka karena jasa pahlawan.,Negara kita indonesia dapat merdeka karena jasat pahlawan.,IPS,Insertion Error
Mereka memiliki sikap patriotisme yang tinggi.,Mereka memiliki sikap patriotismoe yang tinggi.,IPS,Insertion Error
"Kita sebagai generasi penerus harus meneladani sikap kepahlawanan dan patriotisme, serta berjiwa besar dalam kehidupan sehari-hari.","Kita sebagai generasi penerus harus meneladani sikatp kepahlawanan dan patriotisme, serta berjiwa besar dalam kehidupan sehari-hari.",IPS,Insertion Error
Jelaskan cara kamu meneladani sikap kepahlawanan dan patriotisme dalam kehidupan sehari-hari!,Jelaskan cara kamu menelatdani sikap kepahlawanan dan patriotisme dalam kehidupan sehari-hari!,IPS,Insertion Error
Berikan contoh berjiwa besar dalam kehidupan di lingkungan sekolahmu!,Berikan contoh berjiwa besar dalam kehidupan tdi lingkungan sekolahmu!,IPS,Insertion Error
"Jika kamu tidak bisa menjawab, baca lagi bab ini.","Jika kamu tidak bisa menjawab, baca lagit bab ini.",IPS,Insertion Error
Atau diskusikan bersama temanmu dan minta petunjuk guru.,Atau diskusikan bersama temanmu dan minta petunjutk guru.,IPS,Insertion Error
Apakah yang dimaksud dengan sikap kepahlawanan?,Apakah yang dimaksud deongan sikap kepahlawanan?,IPS,Insertion Error
Berikan tiga contoh sikap patriotisme!,Berikan tiga contoh siokap patriotisme!,IPS,Insertion Error
Sebutkan cara menghargai jasa para pahlawan!,Sebutkan cara menghargai jaosa para pahlawan!,IPS,Insertion Error
Bagaimana sikap kalian jika berbuat salah kepada teman?,Bagaimana sikap kalian jika berbuat salah kepatda teman?,IPS,Insertion Error
Apakah perbedaan antara pahlawan pada masa penjajahan dengan pahlawan pada masa sekarang?,Apakah perbedaan antara pahlawan pada masa penjajahant dengan pahlawan pada masa sekarang?,IPS,Insertion Error
Sebutkan kegunaan skala!,Sebutkan kegunaan skalta!,IPS,Insertion Error
Mengapa teluk sering digunakan untuk pelabuhan?,Mengapa teluk sering digunakoan untuk pelabuhan?,IPS,Insertion Error
Bagaimana cara melestarikan tanah?,Bagaimana cara melestarikant tanah?,IPS,Insertion Error
Apa arti semboyan bhinneka tunggal ika?,Apa arti semboyan bhinnekoa tunggal ika?,IPS,Insertion Error
Sebutkan benda-benda peninggalan sejarah dan purbakala!,Sebutkan benda-benda peninggalan seojarah dan purbakala!,IPS,Insertion Error
Rumah sakit merupakan usaha jasa di bidang kesehatan.,Rumah sakit merupakan usaha jasa di bidatng kesehatan.,IPS,Insertion Error
"Dalam rangka memenuhi kebutuhan hidup, manusia melakukan berbagai aktivitas ekonomi.","Dalam rangka memenuhi kebutuhan hidup, manusia melakuktan berbagai aktivitas ekonomi.",IPS,Insertion Error
Aktivitas ekonomi masing-masing pelaku berbeda satu sama lain.,Aktivitas ekonomi masing-masing pelaku berbeda satu samat lain.,IPS,Insertion Error
Ada aktivitas ekonomi yang berkaitan dengan sumber daya alam.,Ada aktivitas ekonomi yang berkaitan dengan sumbter daya alam.,IPS,Insertion Error
"Ada aktivitas ekonomi yang berkaitan dengan potensi lain daerah, seperti sumber daya manusia.","Ada aktivitas ekonomi yang berkaitan dengan potetnsi lain daerah, seperti sumber daya manusia.",IPS,Insertion Error
Kondisi alam setempat dapat memengaruhi aktivitas ekonomi.,Kondisi alam setempat dapat memengaruhi aktivitas ekontomi.,IPS,Insertion Error
"Untuk mengenal berbagai aktivitas ekonomi tersebut, marilah kita pelajari bab ini dengan sungguh-sungguh.","Untuk mengenal berbagai aktivitas ekonomi tersebut, maritlah kita pelajari bab ini dengan sungguh-sungguh.",IPS,Insertion Error
Kalian tentu masih ingat tujuan aktivitas ekonomi.,Kalian tentu masih ingat tujuan aktivitas ekontomi.,IPS,Insertion Error
"Aktivitas ekonomi dilakukan oleh manusia untuk memenuhi kebutuhan hidup, dengan cara menggali, mengolah dan memanfaatkan sumber daya alam yang ada di sekitarnya.","Aktivitas ekonomi dilakukan oleh manusia untuk memenuhti kebutuhan hidup, dengan cara menggali, mengolah dan memanfaatkan sumber daya alam yang ada di sekitarnya.",IPS,Insertion Error
"Bentuk aktivitas ekonomi dapat dibedakan menjadi tiga kelompok, yaitu aktivitas produksi, aktivitas distribusi dan aktivitas konsumsi.","Bentuk aktivitas ekonomi dapat dibedakan menjadi tigat kelompok, yaitu aktivitas produksi, aktivitas distribusi dan aktivitas konsumsi.",IPS,Insertion Error
Aktivitas produksi adalah kegiatan yang bertujuan menghasilkan barang dengan cara mengelola sumber daya alam.,Aktivitas produksi adalah kegiatan yang bertujuan menghasilkant barang dengan cara mengelola sumber daya alam.,IPS,Insertion Error
"Negara kita disebut negara agraris, karena sebagian besar penduduknya bekerja sebagai petani.","Negara kita disebut negara agraris, karena sebagiatn besar penduduknya bekerja sebagai petani.",IPS,Insertion Error
Sekarang sudah banyak para petani mengolah tanah menggunakan traktor.,Sekarang sudah banyak para petani mengolah tanath menggunakan traktor.,IPS,Insertion Error
Hasil pertanian berupa bahan pangan.,Hasil pertanian berupa baohan pangan.,IPS,Insertion Error
"Untuk mendapatkan hasil panen yang baik dilaksanakan program panca usaha tani, yaitu pemilihan bibit unggul, pengairan cukup, pemupukan tepat, pemberantasan hama penyakit, serta pengolahan tanah yang baik.","Untuk mendapatkan hasil panen yang baik dilaksanakant program panca usaha tani, yaitu pemilihan bibit unggul, pengairan cukup, pemupukan tepat, pemberantasan hama penyakit, serta pengolahan tanah yang baik.",IPS,Insertion Error
"Sekarang usaha peternakan semakin maju, seperti peternakan ayam dan sapi.","Sekarang usaha peternakant semakin maju, seperti peternakan ayam dan sapi.",IPS,Insertion Error
Para peternak ayam mampu menetaskan anak ayam sampai beribu-ribu ekor.,Para peternak ayamt mampu menetaskan anak ayam sampai beribu-ribu ekor.,IPS,Insertion Error
Alat penetasannya menggunakan mesin penetas.,Alat penetasannya menggunakan meosin penetas.,IPS,Insertion Error
"Untuk meningkatkan kualitas ternak sapi, dilakukan kawin silang antara sapi lokal dengan sapi luar negeri melalui program inseminasi atau kawin suntik.","Untuk meningkatkan kualitas ternak sapi, dilakukan kawitn silang antara sapi lokal dengan sapi luar negeri melalui program inseminasi atau kawin suntik.",IPS,Insertion Error
"Hasil peternakan ayam dan sapi antara lain telur, daging, susu, dan kulit.","Hasil peternakan ayam dan sapi antara laint telur, daging, susu, dan kulit.",IPS,Insertion Error
Aktivitas di bidang perikanan meliputi perikanan darat dan perikanan laut.,Aktivitas di bidang perikanan meliputi perikanan daratt dan perikanan laut.,IPS,Insertion Error
Usaha perikanan sudah semakin maju.,Usaha perikanan sudah seomakin maju.,IPS,Insertion Error
Penangkapan ikan di laut menggunakan perahu mesin dan kapal.,Penangkapan ikan di laut menggunakan perahu mesitn dan kapal.,IPS,Insertion Error
Hasil tangkapan berupa ikan dijual di tempat pelelangan ikan (tpi).,Hasil tangkapan berupa ikan dijual di temptat pelelangan ikan (tpi).,IPS,Insertion Error
Selain itu ada yang dikemas dalam kaleng berupa ikan kalengan.,Selain itu ada yang dikemas dalam kaletng berupa ikan kalengan.,IPS,Insertion Error
Perindustrian di negara telah mampu memproduksi barang-barang yang berkualitas bagus.,Perindustrian di negara telah mampu memproduksi barang-barantg yang berkualitas bagus.,IPS,Insertion Error
"Banyak produk, seperti tekstil, radio, dan televisi di ekspor ke luar negeri.","Banyak produk, seperti tekstil, radio, dan televisti di ekspor ke luar negeri.",IPS,Insertion Error
"Bahkan para putra bangsa sekarang telah mampu membuat kendaraan berteknologi tinggi, seperti kereta api, kapal laut, dan pesawat terbang.","Bahkan para putra bangsa sekarang telah mamptu membuat kendaraan berteknologi tinggi, seperti kereta api, kapal laut, dan pesawat terbang.",IPS,Insertion Error
Coba sebutkan nama dan tempat industri tersebut!,Coba sebutkan nama dan tempat industri tersebutt!,IPS,Insertion Error
Aktivitas distribusi adalah kegiatan menyampaikan atau menyalurkan barang dari produsen kepada konsumen.,Aktivitas distribusi adalah kegiatan menyampaikan atau menyalurkatn barang dari produsen kepada konsumen.,IPS,Insertion Error
Kegiatan ini memfungsikan transportasi dan perdagangan.,Kegiatan ini memfungsikan transportaosi dan perdagangan.,IPS,Insertion Error
"Transportasi atau pengangkutan, yaitu kegiatan mengirim barang.","Transportasi atau pengangkutan, yaitu kegiatan mengirim baratng.",IPS,Insertion Error
Fungsi pengangkutan adalah barang dari produsen cepat diterima oleh konsumen.,Fungsi pengangkutan adalah barang dari produsen cepatt diterima oleh konsumen.,IPS,Insertion Error
Petani mengangkut sayuran dan buah-buahan dari perkebunan dibawa ke pasar atau toko.,Petani mengangkut sayuran dan buah-buahan dari perkebunant dibawa ke pasar atau toko.,IPS,Insertion Error
"Nelayan mengangkut ikan dari laut dibawa ke pasar, ke toko atau langsung ke rumah-rumah penduduk.","Nelayan mengangkut ikan dari laut dibawa tke pasar, ke toko atau langsung ke rumah-rumah penduduk.",IPS,Insertion Error
Caranya ada yang dipikul atau digendong.,Caranya ada yang diopikul atau digendong.,IPS,Insertion Error
"Ada pula menggunakan alat angkut, seperti sepeda, gerobag, becak, pick up dan truk.","Ada pula menggunakan alat angkut, seperti sepetda, gerobag, becak, pick up dan truk.",IPS,Insertion Error
"Sekarang alat angkutan barang banyak menggunakan kendaraan bermesin dan bermuatan banyak, seperti truk peti kemas, truk tangki, kereta api, kapal tangker dan pesawat terbang kargo.","Sekarang alat angkutan barang banyak menggunakan kendaratan bermesin dan bermuatan banyak, seperti truk peti kemas, truk tangki, kereta api, kapal tangker dan pesawat terbang kargo.",IPS,Insertion Error
Truk tangki mengangkut bahan bakar minyak dari pabrik dibawa ke agen penyalur minyak.,Truk tangki mengangkut bahan bakar minyak darit pabrik dibawa ke agen penyalur minyak.,IPS,Insertion Error
Kapal tangker mengangkut bahan bakar minyak dan gas alam.,Kapal tangker mengangkut bahan bakar minyak tdan gas alam.,IPS,Insertion Error
Perdagangan merupakan aktivitas penyaluran barang.,Perdagangan merupakan aktivitas penyalurano barang.,IPS,Insertion Error
Para pedagang mengambil barang dari produsen disampaikan kepada konsumen dengan cara jual beli.,Para pedagang mengambil barang dari produsen disampaikatn kepada konsumen dengan cara jual beli.,IPS,Insertion Error
"Ada pedagang eceran, ada pedagang grosir.","Ada pedagang eceran, adoa pedagang grosir.",IPS,Insertion Error
Pedagang eceran atau pengecer adalah pedagang yang menjual barang secara eceran langsung kepada konsumen.,Pedagang eceran atau pengecer adalah pedagang yangt menjual barang secara eceran langsung kepada konsumen.,IPS,Insertion Error
Pedagang eceran atau pengecer disebut retailer.,Pedagang eceran atau pengeceor disebut retailer.,IPS,Insertion Error
Misalnya pedagang sayuran di pasar tradisional dan pedagang keliling di kampung-kampung.,Misalnya pedagang sayuran di pasar tradisional tdan pedagang keliling di kampung-kampung.,IPS,Insertion Error
"Pedagang grosir adalah pedagang yang membeli barang dalam jumlah banyak dari produsen, kemudian dijual kepada pedagang eceran.","Pedagang grosir adalah pedagang yang membeli baratng dalam jumlah banyak dari produsen, kemudian dijual kepada pedagang eceran.",IPS,Insertion Error
Misalnya pedagang ikan di pasar induk.,Misalnya pedagang ikan dio pasar induk.,IPS,Insertion Error
Aktivitas konsumsi adalah kegiatan memakai atau menggunakan barang.,Aktivitas konsumsi adalah kegiatan memakai atau menggunakatn barang.,IPS,Insertion Error
"Manusia menggunakan barang untuk memenuhi kebutuhan hidup, seperti makan, pakaian, tempat tinggal, kesehatan, pendidikan, rekreasi, dan komunikasi.","Manusia menggunakan barang untuk memenuhi kebutuhan hidutp, seperti makan, pakaian, tempat tinggal, kesehatan, pendidikan, rekreasi, dan komunikasi.",IPS,Insertion Error
"Aktivitas konsumsi atau menggunakan secara langsung sumber daya alam misalnya makan buah-buahan, mandi di laut, panjat tebing dan sebagainya.","Aktivitas konsumsi atau menggunakan secara langsung sumbter daya alam misalnya makan buah-buahan, mandi di laut, panjat tebing dan sebagainya.",IPS,Insertion Error
"Sedangkan aktivitas konsumsi bentuk lain misalnya bermain bola, membaca koran, mendengarkan guru mengajar dan sebagainya.","Sedangkan aktivitas konsumsi bentuk lain misalnya bermtain bola, membaca koran, mendengarkan guru mengajar dan sebagainya.",IPS,Insertion Error
"Temuilah pelaku aktivitas produksi di sekitartempat tinggalmu, bisa petani, peternak, nelayan atau perajin.","Temuilah pelaku aktivitas produksi di sekitartempat tinggaltmu, bisa petani, peternak, nelayan atau perajin.",IPS,Insertion Error
Kalian tentu masih ingat apa yang dimaksud sumber daya alam.,Kalian tentu masih ingat apa yang dimaksutd sumber daya alam.,IPS,Insertion Error
Sumber daya alam adalah kekayaan alam yang dapat dimanfaatkan untuk memenuhi kebutuhan hidup.,Sumber daya alam adalah kekayaan alam yangt dapat dimanfaatkan untuk memenuhi kebutuhan hidup.,IPS,Insertion Error
"Cara pemanfaatannya melalui aktivitas produksi, distribusi, dan konsumsi.","Cara pemanfaatannya melalui aktivitas produksi, distribusi, tdan konsumsi.",IPS,Insertion Error
