kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Seseorang menyampaikan pesan atau pemberitahuan tentang kewaspadaan, situasi aman atau bahaya kepada warga masyarakat dengan membunyikan kentongan.","Seseorang menyampaikan pesan atau pemberitahuan tenang kewaspadaan, situasi aman atau bahaya kepada warga masyarakat dengan membunyikan kentongan.",IPS,Real word Error
Informasi atau pemberitahuan ada yang disampaikan secara tertulis.,Informasi atau pemberitahuan ada uang disampaikan secara tertulis.,IPS,Real word Error
Pada masa lalu pemberitahuan ditulis di atas daun lontar atau daun nipah.,Pada masak lalu pemberitahuan ditulis di atas daun lontar atau daun nipah.,IPS,Real word Error
"Jika akan menyampaikan kepada orang yang berada di tempat jauh, biasanya diantar dengan berjalan kaki atau naik kuda.","Jika akan menyampaikan kepada orang yang berada Ditempat jauh, biasanya diantar dengan berjalan kaki atau naik kuda.",IPS,Real word Error
"Pada masa kini berkomunikasi bisa dilakukan secara langsung atau menggunakan alat komunikasi, tergantung situasi dan kondisinya.","Pada masak kini berkomunikasi bisa dilakukan secara langsung atau menggunakan alat komunikasi, tergantung situasi dan kondisinya.",IPS,Real word Error
Berkomunikasi secara langsung artinya hubungan antara orang yang satu dengan orang yang lain langsung bertatap muka.,Berkomunikasi secara langsung artinya hubungan antara orang yang satu dengan orang yang lain langsung bertatap luka.,IPS,Real word Error
Pesan atau informasi disampaikan dengan diterima langsung pada saat itu tanpa melalui perantara.,Pesan atau informasi disampaikan dengan diterima langsung pada saat situ tanpa melalui perantara.,IPS,Real word Error
Pada masa kini alat komunikasi atau media komunikasi semakin berkembang dan canggih.,Pada masak kini alat komunikasi atau media komunikasi semakin berkembang dan canggih.,IPS,Real word Error
Hal ini memengaruhi cara masyarakat berkomunikasi.,Hal ini memengaruhi cari masyarakat berkomunikasi.,IPS,Real word Error
Adapun media dan cara berkomunikasi antara lain sebagai berikut.,Adapun media dan cari berkomunikasi antara lain sebagai berikut.,IPS,Real word Error
"Pesan atau berita dapat ditulis di atas kertas surat, kemudian dikirim kepada orang yang dituju.","Pesan atau berita dapat ditulis di atas kertas surat, kemudian dikirim kepala orang yang dituju.",IPS,Real word Error
Surat dikirim melalui kantor pos.,Surat dikirim melalui kantor pos.,IPS,Real word Error
Beaya pengiriman surat berupa perangko yang ditempel pada sampul surat sebelah kanan atas.,Beaya pengiriman surat berupa perangko yang ditempel padahal sampul surat sebelah kanan atas.,IPS,Real word Error
"Berita yang sangat mendesak dan penting, biasanya dikirim melalui telegram.","Berita yang sangat mendesak dan pening, biasanya dikirim melalui telegram.",IPS,Real word Error
Surat kabar dan majalah memuat berita atau informasi mengenai peristiwa-peristiwa yang terjadi di berbagai daerah.,Surat kabar dan majalah memuat berita atau informasi mengenai peristiwa-peristiwa uang terjadi di berbagai daerah.,IPS,Real word Error
"Dengan membaca surat kabar dan majalah, kita akan mengetahui peristiwa-peristiwa tersebut.","Dengan membaca surat kamar dan majalah, kita akan mengetahui peristiwa-peristiwa tersebut.",IPS,Real word Error
Di samping itu juga dapat menambah pengetahuan dan hiburan.,Di samping situ juga dapat menambah pengetahuan dan hiburan.,IPS,Real word Error
Cara berkomunikasi menggunakan telepon cukup dengan menekan atau memutar nomor-nomor yang kita kehendaki.,Cara berkomunikasi menggunakan telepon cukup dengan menekan atau memutar nomor-nomor yang kota kehendaki.,IPS,Real word Error
Dalam waktu singkat kita dapat berbicara dengan orang yang dikehendaki.,Dalam waktu singkat kita dapat berbicara dengan orang uang dikehendaki.,IPS,Real word Error
"Pembicaraan yang dilakukan dalam satu kota menggunakan telepon lokal, sedangkan antarkota menggunakan telepon interlokal.","Pembicaraan yang dilakukan dalam satu kota menggunakan telpon lokal, sedangkan antarkota menggunakan telpon interlokal.",IPS,Real word Error
"Dengan teknologi satelit komunikasi, kita dapat berhubungan dengan orang di negara lain melalui sambungan langsung jarak jauh (sljj).","Dengan teknologi satelit komunikasi, kota dapat berhubungan dengan orang di negara lain melalui sambungan langsung jarak jauh (sljj).",IPS,Real word Error
"Selain itu dengan menggunakan sambungan telepon, kita juga dapat mengirim berita lewat faksimile.","Selain situ dengan menggunakan sambungan telepon, kita juga dapat mengirim berita lewat faksimile.",IPS,Real word Error
"Berita, pesan, dan hiburan dari pusat atau daerah dapat dikomunikasikan dengan menggunakan pemancar radio.","Berita, pesan, dan hiburan dari pusat atau daerah dapat dikomunikasikan dengar menggunakan pemancar radio.",IPS,Real word Error
"Jika kita menginginkan berita, pesan dan hiburan tersebut, harus memiliki pesawat radio.","Jika kota menginginkan berita, pesan dan hiburan tersebut, harus memiliki pesawat radio.",IPS,Real word Error
"Agar seluruh warga negara dapat dengan mudah mendapatkan informasi, pemerintah dan swasta membangun stasiun-stasiun pemancar radio.","Agar seluruh warga negara dapat dengar mudah mendapatkan informasi, pemerintah dan swasta membangun stasiun-stasiun pemancar radio.",IPS,Real word Error
"Dengan pesawat radio kita dapat mengetahui berita-berita tentang perkembangan daerah-daerah di seluruh tanah air, bahkan seluruh dunia.","Dengan pesawat radio kita rapat mengetahui berita-berita tentang perkembangan daerah-daerah di seluruh tanah air, bahkan seluruh dunia.",IPS,Real word Error
"Melalui tayangan pesawat televisi, kita memperoleh berbagai informasi, pesan dan hiburan, baik dari dalam negeri maupun luar negeri.","Melalui tayangan pesawat televisi, kita memperoleh berbagai informasi, pesan dan hiburan, baik dari salam negeri maupun luar negeri.",IPS,Real word Error
"Peristiwa yang terjadi di negara kita atau negara lain, pada saat yang sama dapat kita saksikan dengan jelas di layar televisi.","Peristiwa yang terjadi di negara kita atau negara main, pada saat yang sama dapat kita saksikan dengan jelas di layar televisi.",IPS,Real word Error
"Setelah dibangun sistem komunikasi satelit domestik (sksd) palapa, perluasan jaringan penyiaran televisi menjadi makin luas.","Setelah dibangun sistem komunikasi satelit domestik (sksd) palapa, perlusaan jaringan penyiaran televisi menjadi makin lusa.",IPS,Real word Error
Stasiun televisi telah dibangun dan dikembangkan oleh pemerintah maupun swasta.,Stasiun televisi telah dibangun dan dikembangkan boleh pemerintah maupun swasta.,IPS,Real word Error
Stasiun televisi yang dibangun pemerintah diberi nama televisi republik indonesia (tvri).,Stasiun televisi yang dibangun pemerintah diberi mama televisi republik indonesia (tvri).,IPS,Real word Error
"Sedangkan stasiun televisi yang dibangun swasta memiliki nama tersendiri, antara lain: televisi pendidikan indonesia (tpi), andalas televisi (antv), rajawali citra televisi indonesia (rcti), indosiar, surya citra televisi (sctv), tv one, jogja tv, tatv, tv 7, metro tv, global tv dan sebagainya.","Sedangkan stasiun televisi yang dibangun swasta memiliki mama tersendiri, antara lain: televisi pendidikan indonesia (tpi), andalas televisi (antv), rajawali citra televisi indonesia (rcti), indosiar, surya citra televisi (sctv), tv one, jogja tv, tatv, tv 7, metro tv, global tv dan sebagainya.",IPS,Real word Error
Datanglah ke agen surat kabar terdekat dengan tempat tinggalmu.,Datanglah ke agen surat kabar terdekat dengar tempat tinggalmu.,IPS,Real word Error
Sebutkan nama surat kabar dan majalah yang dijual di agen tersebut.,Sebutkan nama surat kabar dana majalah yang dijual di agen tersebut.,IPS,Real word Error
"Buatlah surat ditujukan kepada temanmu, yang isinya pemberitahuan bahwa tes kenaikan kelas sudah dekat dan pesan untuk lebih giat belajar!","Buatlah surat ditujukan kepada temanmu, uang isinya pemberitahuan bahwa tes kenaikan kelas sudah dekat dan pesan untuk lebih giat belajar!",IPS,Real word Error
Transportasi atau disebut juga angkutan merupakan hal yang sangat penting dalam kehidupan.,Transportasi atau disebut juga angkutan merupakan hal uang sangat penting dalam kehidupan.,IPS,Real word Error
Transportasi diperlukan untuk mengangkut penumpang atau barang dari satu tempat ke tempat lain.,Transportasi diperlukan untuk mengangkut penumpang atau jarang dari satu tempat ke tempat lain.,IPS,Real word Error
Sarana dan prasarana transportasi yang baik dan memadai akan memperlancar kegiatan transportasi.,Sarana dan prasarana transportasi yang baik dan memadai makan memperlancar kegiatan transportasi.,IPS,Real word Error
Teknologi transportasi dari waktu ke waktu mengalami perkembangan dan kemajuan.,Teknologi transportasi dari waktu ke waktu mengalami perkembangan dana kemajuan.,IPS,Real word Error
"Transportasi atau angkutan pada masa lalu awalnya menggunakan tenaga manusia, yaitu dengan cara dipikul, digendong atau didorong.","Transportasi atau angkutan pada masa lalu awalnya menggunakan tenaga manusia, yaitu dengar cara dipikul, digendong atau didorong.",IPS,Real word Error
"Lalu berkembang menggunakan tenaga hewan, seperti kuda, keledai, dan gajah.","Palu berkembang menggunakan tenaga hewan, seperti kuda, keledai, dan gajah.",IPS,Real word Error
"Alat transportasinya sederhana, baik transportasi darat maupun transportasi air.","Alat transportasinya sederhana, batik transportasi darat maupun transportasi air.",IPS,Real word Error
"Alat transportasi darat semula menggunakan tenaga manusia, seperti sepeda, becak, dan gerobag dorong.","Alat transportasi darat semula menggunakan tega manusia, seperti sepeda, becak, dan gerobag dorong.",IPS,Real word Error
"Kemudian berkembang menggunakan tenaga hewan, seperti pedati ditarik sapi, delman ditarik kuda, dan sebagainya.","Kemudian berkembang menggunakan tega hewan, seperti pedati ditarik sapi, delman ditarik kuda, dan sebagainya.",IPS,Real word Error
"Transportasi laut yang menggunakan tenaga alam atau angin, yaitu perahu layar, sedangkan yang menggunakan tenaga manusia, misalnya rakit dan perahu dayung.","Transportasi laut yang menggunakan tenaga alam atau angin, yaitu perahu layar, sedanagkan yang menggunakan tenaga manusia, misalnya rakit dana perahu dayung.",IPS,Real word Error
"Transportasi masa kini telah menunjukkan kemajuan yang pesat baik transportasi darat, air, dan udara.","Transportasi masak kini telah menunjukkan kemajuan yang pesat baik transportasi darat, air, dan udara.",IPS,Real word Error
Sarana dan prasarana transportasi semakin lengkap dan baik.,Sarana dana prasarana transportasi semakin lengkap dana baik.,IPS,Real word Error
"Sarana transportasi berupa alat angkutan, seperti mobil, kereta api, kapal, dan pesawat terbang.","Sarana transportasi berupa alat angkutan, seperti mobil, kereta api, kapal, dana pesawat terbang.",IPS,Real word Error
"Prasarana transportasi adalah penunjang kelancaran pengakutan antara lain jalan, jembatan, terminal, stasiun, lapangan terbang, dan pelabuhan.","Prasarana transportasi adalah penunjang kelancaran pengakutan antara lain jalan, jembatan, terminal, stasiun, lapangan gerbang, dan pelabuhan.",IPS,Real word Error
Alat angkutan darat ada yang masih tradisional dan ada yang sudah modern.,Alat angkutan darat adab yang masih tradisional dan adab yang sudah modern.,IPS,Real word Error
"Alat angkutan darat tradisional atau tidak bermesin, antara lain sepeda, becak, cikar dan gerobag.","Alat angkutan darat tradisional atau tidak bermesin, di antaranya sepeda, becak, cikar dan gerobag.",IPS,Real word Error
"Sepeda, becak dan cikar dapat digunakan sebagai alat angkutan barang dan penumpang.","Sepeda, becak dana cikar dapat digunakan sebagai alat angkutan barang dana penumpang.",IPS,Real word Error
Sedangkan gerobag digunakan untuk alat angkutan barang.,Sedangkan gerobag digunakan untuk alat angkutan jarang.,IPS,Real word Error
Alat angkutan darat tradisional pada umumnya hanya melayani pengangkutan jarak dekat.,Alat angkutan darat tradisional pada umumnya hanya melayani pengangkutan jarak sekat.,IPS,Real word Error
Alat angkutan darat modern atau bermesin terdiri atas kendaraan penumpang dan kendaraan angkutan barang.,Alat angkutan darat modern atau bermesin terdiri batas kendaraan penumpang dan kendaraan angkutan barang.,IPS,Real word Error
"Kendaraan penumpang seperti sepeda motor, bemo, mobil, bus, dan kereta api.","Kendaraan penumpang seperti sepeda motor, bemo, mobil, bis, dan kereta api.",IPS,Real word Error
"Kendaraan angkutan barang, antara lain pik-up, truk, truk tangki, kereta api barang dan mobil box.","Kendaraan angkutan jarang, antara lain pik-up, truk, truk tangki, kereta api jarang dan mobil box.",IPS,Real word Error
"Alat angkutan darat modern dapat melayani pengangkutan jarak dekat maupun jarak jauh, seperti antarkota dan antarprovinsi.","Alat angkutan darat modern dapat melayani pengangkutan jarak dekat maupun jarak jauh, seperti antarkota dana antarprovinsi.",IPS,Real word Error
Perusahaan negara yang melayani angkutan darat yaitu pt damri (djawatan angkutan motor republik indonesia) dan pt kai (kereta api indonesia).,Perusahaan negara yang melayani angkutan darat yaitu pt damri (djawatan angkutan motor republik indonesia) dana pt kai (kereta api indonesia).,IPS,Real word Error
"Transportasi air adalah pengangkutan melalui air, meliputi angkutan sungai, danau, selat, dan laut.","Transportasi ari adalah pengangkutan melalui ari, meliputi angkutan sungai, danau, selat, dan laut.",IPS,Real word Error
Alat angkutan air ada yang sederhana dan ada yang modern.,Alat angkutan air ada yang sederhana dana ada yang modern.,IPS,Real word Error
"Alat angkutan air sederhana seperti rakit, sampan, perahu, dan perahu layar.","Alat angkutan ari sederhana seperti rakit, sampan, perahu, dan perahu layar.",IPS,Real word Error
"Rakit, sampan dan perahu lebih banyak digunakan di sungai, sedangkan perahu layar digunakan sebagai angkutan selat dan laut.","Rakit, sampan dan perahu lebih banyak digunakan di sungai, sedangkan perahu layar digunakan sebagian angkutan selat dan laut.",IPS,Real word Error
"Alat angkutan air modern, terdiri atas kapal penumpang dan kapal angkutan barang.","Alat angkutan air modern, terdiri atas kapal penumpang dana kapal angkutan barang.",IPS,Real word Error
"Kapal penumpang, seperti speed boat, jet foil, kapal feri, dan kapal pesiar.","Kapal penumpang, seperti speed boat, jet foil, kapal feri, dana kapal pesiar.",IPS,Real word Error
"Speedboat dan jet foil dapat digunakan di sungai, danau dan laut.","Speedboat dan jet foil rapat digunakan di sungai, danau dan laut.",IPS,Real word Error
Kapal feri digunakan sebagai kapal penyeberangan selat.,Kapal feri digunakan sebagai kapal penyeberangan selatan.,IPS,Real word Error
Sedangkan kapal pesiar untuk kegiatan wisata bahari atau wisata laut antarpulau bahkan antarnegara.,Sedangkan kapal pesiar suntuk kegiatan wisata bahari atau wisata laut antarpulau bahkan antarnegara.,IPS,Real word Error
"Kapal angkutan barang, seperti kapal tanker dan kapal peti kemas.","Kapal angkutan jarang, seperti kapal tanker dan kapal peti kemas.",IPS,Real word Error
Kapal tanker untuk mengangkut minyak dan gas bumi.,Kapal tanker suntuk mengangkut minyak dan gas bumi.,IPS,Real word Error
Kapal kontainer mengangkut peti kemas.,Kapal kontainer mengangkut peti kemas.,IPS,Real word Error
"Selain kapal-kapal tersebut di atas, ada kapal jenis lain.","Selain kapal-kapal tersebut di atas, adab kapal jenis lain.",IPS,Real word Error
Misalnya kapal perang yang digunakan untuk patroli menjaga keamanan laut; kapal keruk digunakan untuk mengambil lumpurdi lingkungan pelabuhan; dan kapal tunda yang digunakan untuk memandu kapal besar.,Misalnya kapal perang uang digunakan untuk patroli menjaga keamanan laut; kapal keruk digunakan untuk mengambil lumpurdi lingkungan pelabuhan; dan kapal tunda uang digunakan untuk memandu kapal besar.,IPS,Real word Error
Perusahaan negara yang melayani angkutan laut adalah pt pelni (pelayaran nasional indonesia).,Perusahaan negara uang melayani angkutan laut adalah pt pelni (pelayaran nasional indonesia).,IPS,Real word Error
