kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Di india bagian selatan terdapat pegunungan ghat barat dan ghat timur.,Di india bagian selatan terdapat pegunungan gha barat dan ghat timur.,IPS,Deletion Error
Selain itu di bagian selatan juga terdapat dataran tinggi yaitu dataran tinggi dekkan.,Selain itu di bagian selatan juga terapat dataran tinggi yaitu dataran tinggi dekkan.,IPS,Deletion Error
India merupakan negara dengan jumah penduduk terbesar kedua di dunia setelah cina.,India merupakan negara dengan jumah penduduk teresar kedua di dunia setelah cina.,IPS,Deletion Error
"Jumlah penduduk india pada tahun 2006 mencapai 1,1 milyar jiwa.","Jumlah penduduk india pada tahun 2006 menapai 1,1 milyar jiwa.",IPS,Deletion Error
Sebagian besar jumlah penduduknya tinggal di pedesaan dan hidup sebagai petani.,Sebagian besar jumlah penduduknya tinggal di pdesaan dan hidup sebagai petani.,IPS,Deletion Error
Sementara sisanya tinggal di kota seperti bombay dan kalkuta.,Sementara sisanya tinggal di kota seperti ombay dan kalkuta.,IPS,Deletion Error
Sebagian besar penduduk india termasuk etnik indo arya yang berdiam di sebelah utara yang termasuk ras kaukasoid.,Sebagian besar penduduk india termasuk etnik ind arya yang berdiam di sebelah utara yang termasuk ras kaukasoid.,IPS,Deletion Error
Sementara yang mendiami wilayah selatan adalah suku bangsa dravida yang termasuk rumpun ras negroid.,Sementara yang mendiami wilayah selatan adalah sku bangsa dravida yang termasuk rumpun ras negroid.,IPS,Deletion Error
Di india juga terdapat bentang budaya berupa bangunan yang termasuk salah satu keajaiban dunia.,Di india juga terdapat bentang budaya berpa bangunan yang termasuk salah satu keajaiban dunia.,IPS,Deletion Error
Bangunan yang dimaksud adalah taj mahal yang terletak di kota agra.,Bangunan yan dimaksud adalah taj mahal yang terletak di kota agra.,IPS,Deletion Error
"Perekonomian india didukung dari berbagai bidang yaitu pertanian, pertambangan, dan industri.","Perekonomian india didukung dari berbagai bidang yaiu pertanian, pertambangan, dan industri.",IPS,Deletion Error
Pertanian merupakan tulang punggung utama perekonomian india.,Pertanian merupakan tulang punggung utama perekonomian ndia.,IPS,Deletion Error
Sebagian besar penduduk india bekerja pada sektor pertanian.,Sebagian besar penduduk india bekerja pada sekor pertanian.,IPS,Deletion Error
"Hasil pertanian yang utama adalah padi, kopi, teh, kapas, gandum, dan rami.","Hasil pertanian yang utama adalah padi, kop, teh, kapas, gandum, dan rami.",IPS,Deletion Error
"India juga memiliki cadangan barang tambang yang cukup besar seperti minyak bumi, batu bara, seng, tembaga, perak, dan emas.","India juga memiliki cadangan barang tambang yan cukup besar seperti minyak bumi, batu bara, seng, tembaga, perak, dan emas.",IPS,Deletion Error
"Sementara industri yang berkembang di india adalah industri baja dan mesin, perangkat lunak komputer, telekomunikasi, dan tekstil.","Sementara industri yang berkembang di india adaah industri baja dan mesin, perangkat lunak komputer, telekomunikasi, dan tekstil.",IPS,Deletion Error
Selain itu india juga memiliki industri film yang biasa disebut bollywood.,Selain itu india juga memiliki industri fil yang biasa disebut bollywood.,IPS,Deletion Error
Letak dan luas wilayah mesir merupakan salah satu negara di kawasan afrika utara.,Letak dan luas wilayah mesir merupakan slah satu negara di kawasan afrika utara.,IPS,Deletion Error
Mesir terletak di antara 22°lu - 32°lu dan 25°bt - 35°bt.,Mesir terletak di antara 22°lu  32°lu dan 25°bt - 35°bt.,IPS,Deletion Error
Sebelah utara berbatasan dengan laut tengah.,Sebelah utara berbatasan dengn laut tengah.,IPS,Deletion Error
Sebelah timur berbatasan dengan israel dan laut merah.,Sebelah timur berbatasan dengan israel dan lau merah.,IPS,Deletion Error
Sebelah selatan berbatasan dengan sudan sedangkan di sebelah barat berbatasan dengan libya.,Sebelah selatan berbatasan dengan sudan sedangkan d sebelah barat berbatasan dengan libya.,IPS,Deletion Error
Luas wilayahnya adalah 997.739 m2.,Luas wilayahnya adalah 97.739 m2.,IPS,Deletion Error
Sebagian besar wilayah mesir adalah beberapa gurun yang sangat kering.,Sebagian besar wilayah mesir adalah beberapa grun yang sangat kering.,IPS,Deletion Error
Daratan mesir dibelah oleh aliran sungai nil.,Daratan mesir dibelah oleh aliran sungai il.,IPS,Deletion Error
Bagian barat didominasi oleh gurun libya.,Bagian barat didominasi leh gurun libya.,IPS,Deletion Error
Di daerah gurun ini di bagian utara terdapat titik terendah yaitu depresi qattara.,Di daerah gurun ini di bagian utaa terdapat titik terendah yaitu depresi qattara.,IPS,Deletion Error
Di sebelah timur antara sungai nil dan laut merah berupa gurun-gurun yang lebih kecil.,Di sebelah timur antara sungai nil an laut merah berupa gurun-gurun yang lebih kecil.,IPS,Deletion Error
Wilayah timur juga ditandai dengan dataran tinggi dan pegunungan.,Wilayah timur juga ditandai dengan dataran tingi dan pegunungan.,IPS,Deletion Error
Pegunungan di sebelah timur adalah pegunungan sinai dengan puncak tertingginya gunung katrina (2629 meter).,Pegunungan di sebelah timur adalah pegunungan sini dengan puncak tertingginya gunung katrina (2629 meter).,IPS,Deletion Error
Sungai nil mengalir dari sudan sejauh ± 1 .500 km melintasi mesir dan bermuara di laut tengah.,Sungai nil mengalir dari sudan sejauh ±  .500 km melintasi mesir dan bermuara di laut tengah.,IPS,Deletion Error
"Di bagian selatan, sungai nil dibangun bendungan yaitu bendungan aswan.","Di bagian selatan, sungai nil dibangun benungan yaitu bendungan aswan.",IPS,Deletion Error
Di daerah ini juga terdapat danau yaitu danau nasser.,Di daerah ini juga terdapat danau yaiu danau nasser.,IPS,Deletion Error
Selain itu di mesir juga dibangun sebuah jalur perairan buatan yang menghubungkan laut merah dan laut tengah yang disebut terusan suez.,Selain itu di mesir juga dibangun sebah jalur perairan buatan yang menghubungkan laut merah dan laut tengah yang disebut terusan suez.,IPS,Deletion Error
Terusan ini mempersingkat jalur pelayaran yang menghubungkan antara benua asia dan eropa.,Terusan ini mempersingkat jalur pelayaran yang menhubungkan antara benua asia dan eropa.,IPS,Deletion Error
Jumlah penduduk mesir pada tahun 2006 mencapai sekitar 77.505.756 jiwa.,Jumlah penduduk mesir pada tahun 2006 menapai sekitar 77.505.756 jiwa.,IPS,Deletion Error
Sebagian besar penduduk tinggal di lembah dan delta sungai nil.,Sebagian besar penduduk tinggal di lembah an delta sungai nil.,IPS,Deletion Error
"Penduduk mesir terdiri atas etnis nubia, hamit, arab, dan suku badui yang berpindah-pindah.","Penduduk mesir terdiri atas etnis nubia, hamt, arab, dan suku badui yang berpindah-pindah.",IPS,Deletion Error
Negara mesir merupakan salah satu tempat lahimya peradaban manusia.,Negara mesir merupakan salah satu tempat lahmya peradaban manusia.,IPS,Deletion Error
Hal ini terbukti dari berbagai peninggalan sejarah yang ada.,Hal ini terbukti dari berbagai peninggalan sejrah yang ada.,IPS,Deletion Error
"Beberapa peninggalan sejarah tersebut antara lain tulisan hieroglyph, mumi, piramida, dan spinx.","Beberapa peninggalan sejarah tersebut antara lain tulsan hieroglyph, mumi, piramida, dan spinx.",IPS,Deletion Error
Piramida merupakan bangunan tempat makam raja-raja kuno.,Piramida merupakan bangunan tempat makam raja-raja kun.,IPS,Deletion Error
Sementara spinx adalah sebuah patung singa berkepala manusia.,Sementara spinx adalah sebuah patung singa berepala manusia.,IPS,Deletion Error
Di mesir juga terdapat sebuah universitas tertua yaitu a1 azhar.,Di mesir juga terdapat sebuah universitas ertua yaitu a1 azhar.,IPS,Deletion Error
"Kegiatan perekonomian mesir yang utama adalah pertanian, pertambangan, industri, dan perdagangan.","Kegiatan perekonomian mesir yang utama adalah peranian, pertambangan, industri, dan perdagangan.",IPS,Deletion Error
"Hasil pertanian mesir yang utama adalah kapas, jagung, gandum, tebu, beras, sayuran, kurma, dan minyak zaitun.","Hasil pertanian mesir yang utama adalah kpas, jagung, gandum, tebu, beras, sayuran, kurma, dan minyak zaitun.",IPS,Deletion Error
Mesir juga kaya akan bahan tambang.,Mesir juga kaya kan bahan tambang.,IPS,Deletion Error
"Hasil tambang yang utama adalah minyak bumi dan gas alam, emas, uranium, fosfat, dan bijih besi.","Hasil tambang yang utama adalah minyak bum dan gas alam, emas, uranium, fosfat, dan bijih besi.",IPS,Deletion Error
Mesir merupakan penghasil minyak bumi terbesar keempat di afrika.,Mesir merupakan penghasil minyak bumi terbesar keepat di afrika.,IPS,Deletion Error
"Industri di mesir yang utama adalah tekstil, penyulingan minyak, pabrik pupuk, semen, dan gula.","Industri di mesir yang utama adalah tektil, penyulingan minyak, pabrik pupuk, semen, dan gula.",IPS,Deletion Error
"Sementara barang-barang perdagangan yang utama adalah minyak bumi, kapal, tekstil, dan kurma.","Sementara barang-barang perdagangan yang utama adalah minak bumi, kapal, tekstil, dan kurma.",IPS,Deletion Error
Afrika selatan berada di ujung semenanjung sebelah selatan benua afrika.,Afrika selatan berada di ujung semenanjung sbelah selatan benua afrika.,IPS,Deletion Error
Afrika selatan terletak di antara 22°ls - 35°ls dan 17°bt - 33°bt.,Afrika selatan terletak di antara 22°l - 35°ls dan 17°bt - 33°bt.,IPS,Deletion Error
Sebelah barat berbatasan dengan namibia dan samudra atlantik.,Sebelah barat berbatasan dengan namibia dan samdra atlantik.,IPS,Deletion Error
Sebelah utara berbatasan dengan bostwana dan zimbabwe.,Sebelah utara berbatasan dengan bostwana dan zimabwe.,IPS,Deletion Error
"Sebelah timur berbatasan dengan mozambik, swaziland, dan samudra hindia.","Sebelah timur berbatasan dengan mozambik, swaziland, an samudra hindia.",IPS,Deletion Error
Sementara sebelah selatan berbatasan dengan samudra atlantik.,Sementara sebelah selatan berbatasan dengan samudra tlantik.,IPS,Deletion Error
Luas wilayahnya ± 1.224.691 km2.,Luas wilayahnya ± 1.24.691 km2.,IPS,Deletion Error
Sebagian besar wilayah afrika selatan adalah berupa dataran tinggi dan pegunungan.,Sebagian besar wilayah afrika selatan adalah berpa dataran tinggi dan pegunungan.,IPS,Deletion Error
Daerah dataran tinggi tersebut disebut highveld merupakan daerah padang rumput yang berbukit-bukit dan memiliki ketinggian lebih dari 1.500 meter.,Daerah dataran tinggi tersebut disebut highveld merpakan daerah padang rumput yang berbukit-bukit dan memiliki ketinggian lebih dari 1.500 meter.,IPS,Deletion Error
Dataran tinggi yang terkenal adalah dataran tinggi karoo di bagian selatan.,Dataran tingi yang terkenal adalah dataran tinggi karoo di bagian selatan.,IPS,Deletion Error
Sementara pegunungan yang terkenal adalah pegunungan drakensberg yang terletak di sebelah tenggara yang memanjang sesuai garis pantai.,Sementara pegunungan yang terkenal adalah pegunungan draensberg yang terletak di sebelah tenggara yang memanjang sesuai garis pantai.,IPS,Deletion Error
"Di afrika selatan juga mengalir beberapa sungai yaitu sungai oranye, sungai yaal, dan sungai limpopo.","Di afrika selatan juga mengalir beberapa sunai yaitu sungai oranye, sungai yaal, dan sungai limpopo.",IPS,Deletion Error
Afrika selatan adalah negara multiras.,Afrika selatan adalah negaa multiras.,IPS,Deletion Error
"Sebagian besar penduduknya termasuk ras negro, sedangkan sisanya adalah bangsa kulit putih yang merupakan warga keturunan (jerman, belanda, inggris).","Sebagian besar penduduknya termasuk ras negro, sedngkan sisanya adalah bangsa kulit putih yang merupakan warga keturunan (jerman, belanda, inggris).",IPS,Deletion Error
Jumlah penduduk afrika selatan pada tahun 2006 mencapai sekitar 40.377.000 jiwa.,Jumlah penduduk afrika selatan pada tahun 200 mencapai sekitar 40.377.000 jiwa.,IPS,Deletion Error
"Kegiatan perekonomian afrika selatan yang utama adalah pertanian, pertambangan, dan perindustrian.","Kegiatan perekonomian afrika selatan yang utama adaah pertanian, pertambangan, dan perindustrian.",IPS,Deletion Error
Lahan pertanian di afrika sangat sempit.,Lahan pertanian di afria sangat sempit.,IPS,Deletion Error
"Hasil utamanya berupa sereal, jagung, gula, kelapa, tebu, tembakau, dan buah-buahan.","Hasil utamanya berupa sereal, jagung, gula, kelpa, tebu, tembakau, dan buah-buahan.",IPS,Deletion Error
"Hasil tambang yang utama afrika selatan adalah emas, platinum, mangan, krom, dan intan.","Hasil tambang yang utama afrika selatan adaah emas, platinum, mangan, krom, dan intan.",IPS,Deletion Error
Afrika selatan merupakan negara penghasil emas terbesar di dunia.,Afrika selatan merupakan negara penghasil emas teresar di dunia.,IPS,Deletion Error
"Sementara itu industri di afrika selatan meliputi bahan-bahan kimia, tekstil, kertas, kendaraan bermotor, dan barang-barang elektronik.","Sementara itu industri di afrika selatan melputi bahan-bahan kimia, tekstil, kertas, kendaraan bermotor, dan barang-barang elektronik.",IPS,Deletion Error
Afrika selatan adalah negara yang bidang industrinya paling berkembang di benua afrika.,Afrika selatan adalah negara yang bidang indstrinya paling berkembang di benua afrika.,IPS,Deletion Error
"Cape town, johanesburg, port ehzabeth, dan durban merupakan kota-kota pusat industri di afrika selatan.","Cape town, johanesburg, port ehzabeth, dan duran merupakan kota-kota pusat industri di afrika selatan.",IPS,Deletion Error
Amerika serikat atau united state of america (usa) atau sering disebut juga negara paman samâ terletak di kawasan amerika utara.,Amerika serikat atau united state of ameica (usa) atau sering disebut juga negara paman samâ terletak di kawasan amerika utara.,IPS,Deletion Error
Amerika serikat merupakan negara federal yang terdiri atas 50 negara bagian.,Amerika serikat merupakan negara federal yang teriri atas 50 negara bagian.,IPS,Deletion Error
Negara amerika serikat terletak di antara 20° lu- 48°lu dan 75°bb-110°bb.,Negara amerika serikat terletak di antara 2° lu- 48°lu dan 75°bb-110°bb.,IPS,Deletion Error
"Perbatasan amerika serikat, sebelah utara berbatasan dengan kanada, sebelah timur berbatasan dengan samudra atlantik, sebelah selatan berbatasan dengan teluk meksiko, dan sebelah barat berbatasan dengan samudra pasifik.","Perbatasan amerika serikat, sebelah utara berbatasan denan kanada, sebelah timur berbatasan dengan samudra atlantik, sebelah selatan berbatasan dengan teluk meksiko, dan sebelah barat berbatasan dengan samudra pasifik.",IPS,Deletion Error
Luas wilayahnya kurang lebih 9.629.091 km.,Luas wilayahnya kurang lebih 9.629.91 km.,IPS,Deletion Error
"Bentang lahan yang utama di amerika serikat meliputi daerah pegunungan, dataran tinggi, dan dataran rendah.","Bentang lahan yang utama di amerika serkat meliputi daerah pegunungan, dataran tinggi, dan dataran rendah.",IPS,Deletion Error
"Di bagian barat wilayah ini terdiri atas pegunungan cascade, pegunungan sierra nevada, dan agak ke timur terdapat pegunungan rocky.","Di bagian barat wilayah ini terdiri ata pegunungan cascade, pegunungan sierra nevada, dan agak ke timur terdapat pegunungan rocky.",IPS,Deletion Error
Di wilayah barat juga terdapat dataran tinggi colorado.,Di wilayah barat juga terdapat dataran tingi colorado.,IPS,Deletion Error
Sementara di bagian timur terdapat pegunungan appalachia.,Sementara di bagian timur terdapat pegunungan ppalachia.,IPS,Deletion Error
Di wilayah tengah merupakan dataran yang sangat luas yang dialiri oleh sungai mississippi.,Di wilayah tengah merupakan dataran yang sanat luas yang dialiri oleh sungai mississippi.,IPS,Deletion Error
