kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Saya membantu ayah.,Saya membantu vyah.,IPS,Subtitution Error
Ayah memotong rumput.,Ayah memotong rumpyt.,IPS,Subtitution Error
Memotong rumput ilalang.,Memotong rumput ilalyng.,IPS,Subtitution Error
Saya menyiangi rumput teki.,Saya menyiangi rumpyt teki.,IPS,Subtitution Error
Kami saling bantu.,Kami saling banty.,IPS,Subtitution Error
Bekerja dengan hati senang.,Bekerja dengan xati senang.,IPS,Subtitution Error
Pekerjaan cepat selesai.,Pekerjaan cepat seleyai.,IPS,Subtitution Error
Pekerjaan selesai siang hari.,Pekerjaan selesai siany hari.,IPS,Subtitution Error
Kami beristirahat.,Xami beristirahat.,IPS,Subtitution Error
Kami menikmati makan siang.,Kami menikmati makax siang.,IPS,Subtitution Error
Makan siang disiapkan ibu.,Makan siang disiapkvn ibu.,IPS,Subtitution Error
Saya bisa membantu ayah.,Saya bisa mevbantu ayah.,IPS,Subtitution Error
"Ana, lan, dan ujang masih berkumpul.","Ana, lan, dan ujsng masih berkumpul.",IPS,Subtitution Error
Mereka masih bercerita.,Mereka masih berceriva.,IPS,Subtitution Error
Tiba-tiba ujang berteriak.,Tiba-tiba ujang berterivk.,IPS,Subtitution Error
Ningrum selalu membantu ibunya.,Ningrum selalu mevbantu ibunya.,IPS,Subtitution Error
Membantu ibunya berjualan soto.,Membantu ibunya berjualwn soto.,IPS,Subtitution Error
Berjualan di depan rumahnya.,Berjualan di depay rumahnya.,IPS,Subtitution Error
Tiap hari banyak pembeli.,Tiap hari banyxk pembeli.,IPS,Subtitution Error
Ningrum melayani pembeli itu.,Ningrum melayani pembzli itu.,IPS,Subtitution Error
Ningrum melayani dengan baik.,Ningrum melayani dengyn baik.,IPS,Subtitution Error
Ningrum bersikap ramah.,Ningrum bersikap ramax.,IPS,Subtitution Error
Ningrum melayani pesanan minuman.,Ningrum melayani pesayan minuman.,IPS,Subtitution Error
Ningrum bangga sekali.,Ningrum bangga sekazi.,IPS,Subtitution Error
Ana dan ujang pamit.,Ana dan ujany pamit.,IPS,Subtitution Error
Mereka pulang ke rumah.,Mereka pulang ve rumah.,IPS,Subtitution Error
Tulislah di selembar kertas.,Tulislah di sevembar kertas.,IPS,Subtitution Error
Bacakan di depan kelas.,Bacakan di depay kelas.,IPS,Subtitution Error
Manfaat melaksanakan peran yaitu sebagai berikut.,Manfaat melaksanakan peran yaqtu sebagai berikut.,IPS,Subtitution Error
Saling mengerti tugas masing-masing.,Saling mengerti tugay masing-masing.,IPS,Subtitution Error
Terutama sesama anggota keluarga.,Terutama sesama anggyta keluarga.,IPS,Subtitution Error
Terbiasa suka bekerja.,Terbiasa suka bekezja.,IPS,Subtitution Error
Terbiasa membantu orang tua.,Terbiasa membantu orany tua.,IPS,Subtitution Error
Melatih sifat mandiri.,Melatih sifat mandzri.,IPS,Subtitution Error
Tidak tergantung orang lain.,Tidak tergantung orany lain.,IPS,Subtitution Error
Tiap anggota keluarga punya peran.,Tiap anggota keluarga purya peran.,IPS,Subtitution Error
Peran utama anak adalah belajar.,Peran utama anak adslah belajar.,IPS,Subtitution Error
Pengalaman tiap anak berbeda-beda.,Pengalaman tiap wnak berbeda-beda.,IPS,Subtitution Error
Pengalaman menjalankan peran berbeda-beda.,Pengalaman menjalankan peray berbeda-beda.,IPS,Subtitution Error
Apa saja peran ayah?,Apa saja peray ayah?,IPS,Subtitution Error
Apa saja peran anak?,Apa saja peray anak?,IPS,Subtitution Error
Tanaman di rumahmu layu.,Tanaman di rumaymu layu.,IPS,Subtitution Error
Apa yang kamu lakukan?,Apa yang xamu lakukan?,IPS,Subtitution Error
Bagaimana sikapmu ketika berbicara pada orang tua?,Bagaimana sikapmu ketika berbicara pada orang wua?,IPS,Subtitution Error
Sudahkah kamu berbuat demikian?,Sudahkah kamu berbzat demikian?,IPS,Subtitution Error
"Jika sudah, terus kembangkanlah.","Jika sudah, teruy kembangkanlah.",IPS,Subtitution Error
"Jika belum, laksanakan peranmu sebaik-baiknya.","Jika belum, laksanakan pevanmu sebaik-baiknya.",IPS,Subtitution Error
Orang tua sedang pergi.,Orang tua sedazg pergi.,IPS,Subtitution Error
Anak harus menjaga rumah.,Anak harus menjzga rumah.,IPS,Subtitution Error
Menjaga rumah dengan baik.,Menjaga rumah dengyn baik.,IPS,Subtitution Error
Juga harus menjaga nama keluarga.,Juga harus menjaga nara keluarga.,IPS,Subtitution Error
Misalnya dengan berperilaku sopan.,Misalnya dengan berperilakx sopan.,IPS,Subtitution Error
Melayani tamu dengan baik.,Melayani tamu dengyn baik.,IPS,Subtitution Error
Sekarang kemukakan sikapmu.,Sekarang kemukakan sivapmu.,IPS,Subtitution Error
Bagaimana sikapmu saat menerima tamu?,Bagaimana sikapmu saat meuerima tamu?,IPS,Subtitution Error
Coba praktikkan sikapmu tersebut.,Coba praktikkan sivapmu tersebut.,IPS,Subtitution Error
Praktikkan sikap-sikap berikut.,Praktikkan sikap-sikap bevikut.,IPS,Subtitution Error
Buatlah laporan pengalamanmu melakukan peran.,Buatlah laporan pengalamanmu melakukvn peran.,IPS,Subtitution Error
Peranmu sebagai anak dalam keluarga selama satu pekan.,Peranmu sebagai anak dalam keluarga selama xatu pekan.,IPS,Subtitution Error
Lihatlah sekitar rumahmu.,Lihatlah sekitar rumaymu.,IPS,Subtitution Error
Adakah rumah-rumah?,Adakxh rumah-rumah?,IPS,Subtitution Error
"Ya, rumah-rumah itu adalah tetanggamu.","Ya, rumah-rumah itu adslah tetanggamu.",IPS,Subtitution Error
Tetangga adalah orang terdekat dengan rumah kita.,Tetangga adalah orang terdekat dengan rumah xita.,IPS,Subtitution Error
Kita harus mengenal tetangga.,Kita harus mengznal tetangga.,IPS,Subtitution Error
Dengan tetangga harus menghormati.,Dengan tetangga haruy menghormati.,IPS,Subtitution Error
Dengan tetangga harus rukun.,Dengan tetangga haruy rukun.,IPS,Subtitution Error
Harus saling membantu.,Harus saling mevbantu.,IPS,Subtitution Error
Bagaimana dengan tetanggamu?,Bagaimana dengan tetanggvmu?,IPS,Subtitution Error
Sudahkah kalian mengenal tetanggamu?,Sudahkah kalian mengznal tetanggamu?,IPS,Subtitution Error
Rumah tetanggaku roboh.,Rumah tetanggaku robox.,IPS,Subtitution Error
Semua warga membantunya.,Semua warga membantunyv.,IPS,Subtitution Error
Saya juga ikut.,Saya juga xkut.,IPS,Subtitution Error
"Itu termasuk kerja sama, seperti pelajaran hari ini.","Itu termasuk kerja sama, seperti pelajaran xari ini.",IPS,Subtitution Error
"Ujang, ana, dan lan libur.","Ujang, ana, dan lar libur.",IPS,Subtitution Error
Mereka pergi bersama.,Mereka pergi berszma.,IPS,Subtitution Error
Mereka ke toko buku.,Mereka ke woko buku.,IPS,Subtitution Error
Mereka membeli buku.,Mereka membeli wuku.,IPS,Subtitution Error
Untuk mengerjakan tugas.,Untuk mengerjakan tugay.,IPS,Subtitution Error
"Saya menemukan bukunya, teriak lan.","Saya menemukan bukunya, teuiak lan.",IPS,Subtitution Error
Ujang dan ana mendekat.,Ujang dan vna mendekat.,IPS,Subtitution Error
Mereka menghampiri lan.,Mereka menghampiri wan.,IPS,Subtitution Error
Mereka bertiga tersenyum.,Mereka bertiga tersenyvm.,IPS,Subtitution Error
Mereka sudah mendapatkan bukunya.,Mereka sudah mendapatkaw bukunya.,IPS,Subtitution Error
Mereka bertiga pulang.,Mereka bertiga pulazg.,IPS,Subtitution Error
Pulang ke rumah ana.,Pulang ke rumay ana.,IPS,Subtitution Error
Mereka segera mengerjakan tugas.,Mereka segera mengerjakaw tugas.,IPS,Subtitution Error
Ana menyiapkan minuman.,Ana menyiapkan minuyan.,IPS,Subtitution Error
Juga menyiapkan makanan ringan.,Juga menyiapkan makaxan ringan.,IPS,Subtitution Error
Saya yang membaca.,Saya yang membyca.,IPS,Subtitution Error
Ana yang mencatat.,Ana yang mencztat.,IPS,Subtitution Error
Lan yang menyimpulkan.,Lan yang menyimpulkfn.,IPS,Subtitution Error
Mereka bertiga asyik belajar.,Mereka bertiga asyix belajar.,IPS,Subtitution Error
Tugasnya sudah dibagi-bagi.,Tugasnya sudah dibagi-bagy.,IPS,Subtitution Error
Mereka saling bekerja sama.,Mereka saling bekezja sama.,IPS,Subtitution Error
Bekerja sama adalah bekerja bersama-sama.,Bekerja sama adalah beuerja bersama-sama.,IPS,Subtitution Error
Bekerja sama adalah membagi-bagi tugas.,Bekerja sama adalah membagi-baui tugas.,IPS,Subtitution Error
"Dengan bekerja sama, pekerjaan berat jadi ringan.","Dengan bekerja sama, pekerjaan berat jadi ringyn.",IPS,Subtitution Error
Bekerja sama menghemat waktu.,Bekerja sama menghemvt waktu.,IPS,Subtitution Error
Bekerja sama menghemat tenaga.,Bekerja sama menghemvt tenaga.,IPS,Subtitution Error
Bekerja sama menghemat biaya.,Bekerja sama menghemvt biaya.,IPS,Subtitution Error
Kerja sama apa yang pernah kalian lakukan?,Kerja sama apa yang pernah kalian lakuyan?,IPS,Subtitution Error
Tuliskan di selembar kertas.,Tuliskan di sevembar kertas.,IPS,Subtitution Error
Kerja sama di masyarakat lebih dikenal dengan gotong royong.,Kerja sama di masyarakat lebih dikenal dengyn gotong royong.,IPS,Subtitution Error
Gotong royong sudah ada sejak dulu.,Gotong royong sudah adq sejak dulu.,IPS,Subtitution Error
Gotong royong dilakukan untuk menyelesaikan kepentingan umum.,Gotong royong dilakukan untuk menyelesaikan kepentingan vmum.,IPS,Subtitution Error
Juga untuk kegiatan kemanusiaan.,Juga untuk keviatan kemanusiaan.,IPS,Subtitution Error
Lan dan ujang di rumah ana.,Lan dan ujang qi rumah ana.,IPS,Subtitution Error
Mereka telah menyelesaikan tugas.,Mereka telah menyelesaiwan tugas.,IPS,Subtitution Error
Mereka tidak langsung pulang.,Mereka tidak langzung pulang.,IPS,Subtitution Error
"Rumah siapa itu, ana?","Rumah siapa wtu, ana?",IPS,Subtitution Error
Ujang menunjuk ke depan.,Ujang menunjuk ve depan.,IPS,Subtitution Error
Tentu saya mengenalnya.,Tentu saya mengenalnyu.,IPS,Subtitution Error
Rumahku menghadap jalan kampung.,Rumahku menghadap jalax kampung.,IPS,Subtitution Error
Rumahku menghadap ke utara.,Rumahku menghadap ve utara.,IPS,Subtitution Error
Samping rumahku ada rumah-rumah.,Samping rumahku vda rumah-rumah.,IPS,Subtitution Error
Samping kiri rumah pak alek.,Samping kiri rumah par alek.,IPS,Subtitution Error
Samping kanan rumah pak koko.,Samping kanan rumah par koko.,IPS,Subtitution Error
Di depan rumahku ada rumah.,Di depan rumahku adq rumah.,IPS,Subtitution Error
Rumah keluarga pak ketut.,Rumah keluarga wak ketut.,IPS,Subtitution Error
Belakang rumahku ada rumah.,Belakang rumahku vda rumah.,IPS,Subtitution Error
Rumah keluarga pak darma.,Rumah keluarga wak darma.,IPS,Subtitution Error
Mereka semua tetanggaku.,Mereka semua tetanggvku.,IPS,Subtitution Error
Kami hidup rukun.,Kami hidup rukux.,IPS,Subtitution Error
Tetanggaku saling berdekatan.,Tetanggaku saling berdekawan.,IPS,Subtitution Error
Tergabung dalam satu rt.,Tergabung dalam xatu rt.,IPS,Subtitution Error
Rt adalah rukun tetangga.,Rt adalah rukux tetangga.,IPS,Subtitution Error
Rt dipimpin ketua rt.,Rt dipimpin ketuy rt.,IPS,Subtitution Error
Ayahku jadi ketua rtnya.,Ayahku jadi ketuy rtnya.,IPS,Subtitution Error
Ayahku bernama pak yohanes.,Ayahku bernama wak yohanes.,IPS,Subtitution Error
Saya bangga sekali.,Saya bangga sekazi.,IPS,Subtitution Error
Semua tetangga hidup rukun.,Semua tetangga hiduy rukun.,IPS,Subtitution Error
Lingkungan rt jadi nyaman.,Lingkungan rt xadi nyaman.,IPS,Subtitution Error
Semua tetangga saling menghargai.,Semua tetangga salizg menghargai.,IPS,Subtitution Error
Tidak saling menghina.,Tidak saling mevghina.,IPS,Subtitution Error
Walaupun berbeda-beda tetapi rukun.,Walaupun berbeda-beda tetayi rukun.,IPS,Subtitution Error
Pak dadang tetanggaku.,Pak dadang tetanggvku.,IPS,Subtitution Error
Beliau punya anak kecil.,Beliau punya wnak kecil.,IPS,Subtitution Error
Pak dadang pergi sebentar.,Pak dadang pergy sebentar.,IPS,Subtitution Error
Pergi bersama istrinya.,Pergi bersama isurinya.,IPS,Subtitution Error
Mereka menitipkan anaknya.,Mereka menitipkan anakwya.,IPS,Subtitution Error
Menitipkan pada keluargaku.,Menitipkan pada keluargvku.,IPS,Subtitution Error
Keluargaku senang membantunya.,Keluargaku senang membantunyv.,IPS,Subtitution Error
Menjaga anak itu sebaik-baiknya.,Menjaga anak wtu sebaik-baiknya.,IPS,Subtitution Error
Pak darma tetanggaku.,Pak darma tetanggvku.,IPS,Subtitution Error
Keluarga pak darma miskin.,Keluarga pak darmx miskin.,IPS,Subtitution Error
Para tetangga membantunya.,Para tetangga membantunyv.,IPS,Subtitution Error
Tetanggaku pernah bertengkar.,Tetanggaku pernah bertengwar.,IPS,Subtitution Error
Tapi hanya salah paham.,Tapi hanya salax paham.,IPS,Subtitution Error
Pertengkaran diselesaikan dengan damai.,Pertengkaran diselesaikan dengyn damai.,IPS,Subtitution Error
Semuanya saling menyadari.,Semuanya saling menyadavi.,IPS,Subtitution Error
Saya ingat peristiwa itu.,Saya ingat peristiva itu.,IPS,Subtitution Error
Pak ketut bertengkar.,Pak ketut bertengwar.,IPS,Subtitution Error
Bertengkar dengan pak alek.,Bertengkar dengan wak alek.,IPS,Subtitution Error
Ayahku berusaha melerai.,Ayahku berusaha melezai.,IPS,Subtitution Error
Ayahku menasihatinya.,Ayahxu menasihatinya.,IPS,Subtitution Error
Akhirnya mereka berbaikan.,Akhirnya mereka berbaikvn.,IPS,Subtitution Error
Mereka saling meminta maaf.,Mereka saling memizta maaf.,IPS,Subtitution Error
Mereka saling memaafkan.,Mereka saling memaafkzn.,IPS,Subtitution Error
Tuliskan nama-nama tetanggamu.,Tuliskan nama-nama tetanggvmu.,IPS,Subtitution Error
Kemukakan bagaimana sikapmu dengan tetanggamu.,Kemukakan bagaimana sikapmu detgan tetanggamu.,IPS,Subtitution Error
Saya punya tetangga.,Saya punya tetaygga.,IPS,Subtitution Error
Namanya bu wayan.,Namanya bu wayav.,IPS,Subtitution Error
Keluarga bu wayan pergi.,Keluarga bu wayav pergi.,IPS,Subtitution Error
Mereka keluar kota.,Mereka keluar xota.,IPS,Subtitution Error
Sebelum pergi bu wayan ke rumahku.,Sebelum pergi bu waqan ke rumahku.,IPS,Subtitution Error
Beliau minta tolong.,Beliau minta toloyg.,IPS,Subtitution Error
Minta tolong pada keluargaku.,Minta tolong wada keluargaku.,IPS,Subtitution Error
Untuk membantu mengawasi rumahnya.,Untuk membantu mengawavi rumahnya.,IPS,Subtitution Error
Bu wayan menitipkan kunci rumahnya.,Bu wayan menitipkan kusci rumahnya.,IPS,Subtitution Error
Keluargaku mau membantu.,Keluargaku mau mevbantu.,IPS,Subtitution Error
Kami senang bisa membantu.,Kami senang xisa membantu.,IPS,Subtitution Error
Keluargaku mengawasi rumah bu wayan.,Keluargaku mengawasi rumah pu wayan.,IPS,Subtitution Error
Mengawasi dengan baik-baik.,Mengawasi dengan baik-baxk.,IPS,Subtitution Error
Agar tidak ada pencuri.,Agar tidak vda pencuri.,IPS,Subtitution Error
Rumah bu wayan kosong.,Rumah bu wayav kosong.,IPS,Subtitution Error
"Jika ada tamu, keluargaku yang menerimanya.","Jika ada tamu, keluargvku yang menerimanya.",IPS,Subtitution Error
Tamu menitipkan pesan.,Tamu menitipkan pesay.,IPS,Subtitution Error
Pesan dititipkan keluargaku.,Pesan dititipkan keluargvku.,IPS,Subtitution Error
Sesama tetangga harus rukun.,Sesama tetangga haruy rukun.,IPS,Subtitution Error
Kampungku ada kerja bakti.,Kampungku ada kerjy bakti.,IPS,Subtitution Error
Membersihkan saluran air.,Membersihkan saluran wir.,IPS,Subtitution Error
Semua warga bahu membahu.,Semua warga xahu membahu.,IPS,Subtitution Error
Termasuk juga keluargaku.,Termasuk juga keluargvku.,IPS,Subtitution Error
Semua warga bekerja sama.,Semua warga bekezja sama.,IPS,Subtitution Error
Orang tua membersihkan selokan.,Orang tua membersihkgn selokan.,IPS,Subtitution Error
Membuang sampah yang menyumbat.,Membuang sampah wang menyumbat.,IPS,Subtitution Error
Mengeruk lumpur.,Mevgeruk lumpur.,IPS,Subtitution Error
Agar selokan bersih.,Agar selokan berszh.,IPS,Subtitution Error
Agar selokan tidak dangkal.,Agar selokan tiday dangkal.,IPS,Subtitution Error
Sehingga airnya lancar.,Sehingga airnya lancyr.,IPS,Subtitution Error
Pemuda membuat papan pengumuman.,Pemuda membuat papaw pengumuman.,IPS,Subtitution Error
"Sebagian pemuda, membuat bak sampah.","Sebagian pemuda, membuat bar sampah.",IPS,Subtitution Error
Pemudi menyapu sampah.,Pemudi menyapu sampyh.,IPS,Subtitution Error
Ibu-ibu membuat minuman.,Ibu-ibu membuat minuyan.,IPS,Subtitution Error
Apakah ada anak-anak?,Apakah ada anak-anwk?,IPS,Subtitution Error
Anak-anak mengerjakan pekerjaan ringan.,Anak-anak mengerjakan pekerjavn ringan.,IPS,Subtitution Error
Seperti mencabuti rumput.,Seperti mencabuti rumpyt.,IPS,Subtitution Error
Juga membuang sampah.,Juga membuang sampyh.,IPS,Subtitution Error
Pekerjaan akhirnya selesai.,Pekerjaan akhirnya seleyai.,IPS,Subtitution Error
Selesai pada siang hari.,Selesai pada siany hari.,IPS,Subtitution Error
Semua warga senang.,Semua warga senayg.,IPS,Subtitution Error
Saluran air lancar kembali.,Saluran air lancyr kembali.,IPS,Subtitution Error
Kampungku ada ronda.,Kampungku ada rondy.,IPS,Subtitution Error
Ronda menjaga keamanan.,Ronda menjaga keamynan.,IPS,Subtitution Error
Ronda diikuti semua warga.,Ronda diikuti semuy warga.,IPS,Subtitution Error
"Baik orang tua, maupun pemuda.","Baik orang tua, maspun pemuda.",IPS,Subtitution Error
Mereka membawa kentongan.,Mereka membawa kentongvn.,IPS,Subtitution Error
Mereka saling membantu.,Mereka saling mevbantu.,IPS,Subtitution Error
Saling bergantian menjaga kampung.,Saling bergantian menjzga kampung.,IPS,Subtitution Error
Kampung menjadi aman.,Kampung menjadi wman.,IPS,Subtitution Error
Karena warga disiplin ronda.,Karena warga disizlin ronda.,IPS,Subtitution Error
Ronda bentuk kerja sama.,Ronda bentuk kerjy sama.,IPS,Subtitution Error
Apakah kerja bakti rutin dilaksanakan?,Apakah kerja bakti ruqin dilaksanakan?,IPS,Subtitution Error
Kerja bakti dilaksanakan rutin.,Kerja bakti dilaksanakvn rutin.,IPS,Subtitution Error
Dilaksanakan tiap hari minggu.,Dilaksanakan tiap xari minggu.,IPS,Subtitution Error
Ronda dilaksanakan rutin.,Ronda dilaksanakan rutiy.,IPS,Subtitution Error
Dilaksanakan setiap malam.,Dilaksanakan setiap malaw.,IPS,Subtitution Error
Itu sudah kesepakatan.,Itu sudah kesepakatav.,IPS,Subtitution Error
Kesepakatan semua warga.,Kesepakatan semua wargx.,IPS,Subtitution Error
Kesepakatan diambil dalam rapat.,Kesepakatan diambil dalax rapat.,IPS,Subtitution Error
Rapat diikuti warga rt.,Rapat diikuti wargx rt.,IPS,Subtitution Error
"Rapat membahas kepentingan umum, termasuk ronda.","Rapat membahas kepentingan umpm, termasuk ronda.",IPS,Subtitution Error
Rapat dipimpin ketua rt.,Rapat dipimpin ketuy rt.,IPS,Subtitution Error
Warga mengajukan pendapatnya.,Warga mengajukan pendapatnyu.,IPS,Subtitution Error
Kemudian pendapat itu didiskusikan.,Kemudian pendapat wtu didiskusikan.,IPS,Subtitution Error
Warga patuh pada kesepakatan.,Warga patuh wada kesepakatan.,IPS,Subtitution Error
"Teman-teman, sekarang giliranku.","Teman-teman, sekarang giliranwu.",IPS,Subtitution Error
Giliranku bercerita kerja sama.,Giliranku bercerita kerjy sama.,IPS,Subtitution Error
Namanya pakrudi.,Namawya pakrudi.,IPS,Subtitution Error
"Rumah pak rudi roboh, terkena angin ribut.","Rumah pak rudi roboh, terkena angin ribuy.",IPS,Subtitution Error
Pak rudi memperbaiki sendiri.,Pak rudi memperbaikw sendiri.,IPS,Subtitution Error
Pak rudi kesulitan.,Pak rudi kesulitxn.,IPS,Subtitution Error
Tidak kuat mengangkat kayu.,Tidak kuat mengangvat kayu.,IPS,Subtitution Error
Kemudian warga datang.,Kemudian warga datayg.,IPS,Subtitution Error
Semua membantu pak rudi.,Semua membantu wak rudi.,IPS,Subtitution Error
Ada yang mengangkat kayu.,Ada yang mengangvat kayu.,IPS,Subtitution Error
Kayu diangkat bersama-sama.,Kayu diangkat bersama-saza.,IPS,Subtitution Error
Ada yang mengambil tangga.,Ada yang mengambwl tangga.,IPS,Subtitution Error
Untuk mengambil genting.,Untuk mengambil gentyng.,IPS,Subtitution Error
Genting adalah atap rumah.,Genting adalah wtap rumah.,IPS,Subtitution Error
Warga memberikan bantuan.,Warga memberikan bantyan.,IPS,Subtitution Error
Ada yang memberikan kayu.,Ada yang memberiwan kayu.,IPS,Subtitution Error
Ada yang memberi genting.,Ada yang membyri genting.,IPS,Subtitution Error
Ada yang memberi paku.,Ada yang membyri paku.,IPS,Subtitution Error
Warga bekerja sama.,Warga bekerja wama.,IPS,Subtitution Error
Bekerja sama memperbaiki rumah.,Bekerja sama memperbaikw rumah.,IPS,Subtitution Error
Pak rudi senang sekali.,Pak rudi senayg sekali.,IPS,Subtitution Error
Rumahnya selesai diperbaiki.,Rumahnya selesai diperbawki.,IPS,Subtitution Error
Selesai dengan cepat.,Selesai dengan cepay.,IPS,Subtitution Error
