kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Oleh karena itu, karya ilmiah memerlukan ragam bahasa yang objektif, reproduktif, dan menggunakan kata yang bermakna denotasi.","Oleh karena itu, karya ilmiah memerlukan rgam bahasa yang objektif, reproduktif, dan menggunakan kata yang bermakna denotasi.",Bahasa Indonesia,Deletion Error
Dalam kamus besar bahasa indonesia dijelaskan bahwa objektif adalah mengenai keadaan yang sebenarnya tanpa dipengaruhi pendapat atau pandangan pribadi.,Dalam kamus besar bahasa indonesia dijelaskan baha objektif adalah mengenai keadaan yang sebenarnya tanpa dipengaruhi pendapat atau pandangan pribadi.,Bahasa Indonesia,Deletion Error
Menurut laba & rinayanthi (2018: 18) objektif artinya setiap pernyataan ilmiah dalam karyanya harus didasarkan kepada data dan fakta.,Menurut laba & rinayanthi (2018: 18) objektif artnya setiap pernyataan ilmiah dalam karyanya harus didasarkan kepada data dan fakta.,Bahasa Indonesia,Deletion Error
Dalam mempertahankan objektivitas karya ilmiah di antaranya ditandai dengan penggunaan kalimat pasif.,Dalam mempertahankan objektivitas karya ilmiah di ntaranya ditandai dengan penggunaan kalimat pasif.,Bahasa Indonesia,Deletion Error
"Kata ganti yang digunakan adalah kata ganti yang menunjukkan orang tersebut sebagai pelaku kegiatan, misalnya peneliti, bukan aku, kamu, atau ia.","Kata gani yang digunakan adalah kata ganti yang menunjukkan orang tersebut sebagai pelaku kegiatan, misalnya peneliti, bukan aku, kamu, atau ia.",Bahasa Indonesia,Deletion Error
Pengertian informasi yang dibaca pembaca harus benar-benar sama dengan pengertian yang disampaikan penulis.,Pengertian informasi yang dibaca pembaca harus benr-benar sama dengan pengertian yang disampaikan penulis.,Bahasa Indonesia,Deletion Error
Pemilihan kata akan memengaruhi makna kata.,Pemilihan kata akan memengaruh makna kata.,Bahasa Indonesia,Deletion Error
"Oleh karena itu pada penulisan karya ilmiah, pemilihan kata yang mempunyai makna denotatif sangatlah penting.","Oleh karena itu pada penulisan karya lmiah, pemilihan kata yang mempunyai makna denotatif sangatlah penting.",Bahasa Indonesia,Deletion Error
Makna denotatif adalah makna yang sesuai konsep asalnya tanpa penambahan makna berdasarkan perasaan pembaca.,Makna denotatif adalah makna yang sesuai konep asalnya tanpa penambahan makna berdasarkan perasaan pembaca.,Bahasa Indonesia,Deletion Error
"Menurut laba & rinayanthi (2018: 26), denotatif berlawanan dengan konotatif.","Menurut laba & rinayanthi (2018: 26), denotatif berawanan dengan konotatif.",Bahasa Indonesia,Deletion Error
Perhatikan contoh perbedaan makna denotatif dan makna konotatif pada kalimat-kalimat berikut.,Perhatikan contoh perbedaan maka denotatif dan makna konotatif pada kalimat-kalimat berikut.,Bahasa Indonesia,Deletion Error
Orang utan memilih buah yang manis sebagai sumber pakan.,Orang utan memilih buah yang manis sebgai sumber pakan.,Bahasa Indonesia,Deletion Error
Anak orang utan itu duduk di dahan dengan manis.,Anak orang utan itu duduk di dhan dengan manis.,Bahasa Indonesia,Deletion Error
"Makna konotasi adalah makna yang telah mengalami penambahan, baik pikiran maupun perasaan orang yang membacanya.","Makna konotasi adalah makna yang telah menalami penambahan, baik pikiran maupun perasaan orang yang membacanya.",Bahasa Indonesia,Deletion Error
Menulis karya ilmiah dengan tema peran flora dan fauna dalam konservasi alam dengan memperhatikan kaidah penulisan karya ilmiah.,Menulis karya ilmiah dengan tema peran floa dan fauna dalam konservasi alam dengan memperhatikan kaidah penulisan karya ilmiah.,Bahasa Indonesia,Deletion Error
"Selain berguna untuk menyampaikan sebuah pengetahuan kepada masyarakat, sebuah karya ilmiah juga berfungsi sebagai acuan untuk melaksanakan penelitian lanjutan.","Selain berguna untuk menyampaikan sebuah pengetahuan kepda masyarakat, sebuah karya ilmiah juga berfungsi sebagai acuan untuk melaksanakan penelitian lanjutan.",Bahasa Indonesia,Deletion Error
"Untuk mempersiapkan sebuah karya tulis ilmiah, ada baiknya kita memperluas cakrawala pengetahuan dengan mempelajari karya ilmiah tentang peran flora dan fauna indonesia.","Untuk mempersiapkan sebuah karya tulis ilmiah, da baiknya kita memperluas cakrawala pengetahuan dengan mempelajari karya ilmiah tentang peran flora dan fauna indonesia.",Bahasa Indonesia,Deletion Error
Karya-karya ilmiah berikut dapat berfungsi sebagai acuan bagi tugas penulisan karya ilmiah.,Karya-karya ilmiah berikut dapat berfungsi sebagai cuan bagi tugas penulisan karya ilmiah.,Bahasa Indonesia,Deletion Error
Membaca artikel jurnal dapat membantu calon penulis karya ilmiah untuk menemukan informasi penting.,Membaca artikel jurnal dapat membantu calon penlis karya ilmiah untuk menemukan informasi penting.,Bahasa Indonesia,Deletion Error
Hal ini berguna bagi pengembangan topik karya ilmiah yang akan ditulis.,Hal ini berguna bagi pengembangan topik kara ilmiah yang akan ditulis.,Bahasa Indonesia,Deletion Error
Bacalah artikel-artikel jurnal yang ada di bawah ini.,Bacalah artikel-artikel jurnal yang ada di bwah ini.,Bahasa Indonesia,Deletion Error
Kalian juga boleh membaca artikel jurnal tambahan lain dengan tema flora dan fauna indonesia dari ekosistem darat dan ekosistem laut.,Kalian juga boleh membaca artikel jurnal tamahan lain dengan tema flora dan fauna indonesia dari ekosistem darat dan ekosistem laut.,Bahasa Indonesia,Deletion Error
"Buatlah sebuah karya ilmiah dengan topik flora, fauna, atau alam sekitar di daerah kalian.","Buatlah sebuah karya ilmiah dengan topik floa, fauna, atau alam sekitar di daerah kalian.",Bahasa Indonesia,Deletion Error
Langkah awal dalam membuat tulisan adalah menentukan topik.,Langkah awal dalam membuat tulisan adalah mnentukan topik.,Bahasa Indonesia,Deletion Error
"Menurut wahab (1994: 4) dalam laba & rinayanthi (2018: 108), topik adalah medan dan lapangan masalah yang akan digarap dalam karya tulis penelitian.","Menurut wahab (1994: 4) dalam laba & rinyanthi (2018: 108), topik adalah medan dan lapangan masalah yang akan digarap dalam karya tulis penelitian.",Bahasa Indonesia,Deletion Error
"Topik dapat berasal dari pengalaman pribadi maupun isu-isu hangat yang sedang menjadi pembicaraan, baik nasional maupun internasional.","Topik dapat berasal dari pengalaman pribadi mauun isu-isu hangat yang sedang menjadi pembicaraan, baik nasional maupun internasional.",Bahasa Indonesia,Deletion Error
Batasi topik terlalu luas dengan tema.,Batasi topik terlalu uas dengan tema.,Bahasa Indonesia,Deletion Error
"Dalam laba & rinayanthi (2018: 108), tema diartikan sebagai pernyataan sentral atau pernyataan inti tentang topik yang akan ditulis.","Dalam laba & rinayanthi (2018: 108), tema diatikan sebagai pernyataan sentral atau pernyataan inti tentang topik yang akan ditulis.",Bahasa Indonesia,Deletion Error
Tema juga merupakan penjabaran dari tujuan yang ingin dicapai melalui topik yang dipilih.,Tema juga merupakan penjabaran dari tujuan yan ingin dicapai melalui topik yang dipilih.,Bahasa Indonesia,Deletion Error
"Karya ilmiah harus disusun secara rapi, teratur, dan sistematis.","Karya ilmiah harus disusun secara rapi, tertur, dan sistematis.",Bahasa Indonesia,Deletion Error
Susunan kerangka tulisan disesuaikan dengan struktur umum artikel ilmiah yang telah dibahas di awal bab 6.,Susunan kerangka tulisan disesuaikan dengan struktur uum artikel ilmiah yang telah dibahas di awal bab 6.,Bahasa Indonesia,Deletion Error
"Topik dikembangkan sesuai dengan struktur umum karya ilmiah yang terdiri atas tiga bagian: bagian awal, bagian isi (inti), dan bagian akhir.","Topik dikembangkan sesuai dengan struktur umum kara ilmiah yang terdiri atas tiga bagian: bagian awal, bagian isi (inti), dan bagian akhir.",Bahasa Indonesia,Deletion Error
Penyusunan kerangka tulisan akan membantu penulis untuk fokus pada pengumpulan materi dan sumber-sumber rujukan yang relevan dengan tema dan topik yang telah dipilih.,Penyusunan kerangka tulisan akan membantu penulis ntuk fokus pada pengumpulan materi dan sumber-sumber rujukan yang relevan dengan tema dan topik yang telah dipilih.,Bahasa Indonesia,Deletion Error
Materi dan sumber rujukan itu dapat berupa data atau teori yang mendukung topik yang diteliti maupun kendala-kendala yang mungkin ditemui dalam pelaksanaannya.,Materi dan sumber rujukan itu dapat berpa data atau teori yang mendukung topik yang diteliti maupun kendala-kendala yang mungkin ditemui dalam pelaksanaannya.,Bahasa Indonesia,Deletion Error
Kalian perlu menentukan kata kunci sesuai bidang ilmu.,Kalian perlu menentukan kata kunci sesuai bidng ilmu.,Bahasa Indonesia,Deletion Error
Kata kunci akan dicantumkan pada bagian awal karya ilmiah.,Kata kunci akan dicantumkan pada bagian awa karya ilmiah.,Bahasa Indonesia,Deletion Error
"Berdasarkan kerangka tulisan yang telah disusun, penulis dapat mengidentifikasi data dan teori yang relevan dengan topik.","Berdasarkan kerangka tulisan yang telah disusun, penlis dapat mengidentifikasi data dan teori yang relevan dengan topik.",Bahasa Indonesia,Deletion Error
Hal ini untuk menunjang agar tulisan menjadi berbobot dan sesuai dengan kaidah keilmuan.,Hal ini untuk menunjang agar tulisan menadi berbobot dan sesuai dengan kaidah keilmuan.,Bahasa Indonesia,Deletion Error
"Sumber rujukan atau sumber pustaka tersebut dapat berasal dari lokasi, ahli, dan buku.","Sumber rujukan atau sumber pustaka tersebut dpat berasal dari lokasi, ahli, dan buku.",Bahasa Indonesia,Deletion Error
Lokasi adalah tempat penelitian akan dilakukan dan benda-benda yang akan diteliti.,Lokasi adalah tempat penelitian akan dilakukan an benda-benda yang akan diteliti.,Bahasa Indonesia,Deletion Error
"Data dari hasil pengamatan, wawancara, dan teknik pengumpul data lain akan memperkaya karya tulis.","Data dari hasil pengamatan, wawancara, dan tekik pengumpul data lain akan memperkaya karya tulis.",Bahasa Indonesia,Deletion Error
Ahli adalah narasumber atau para ahli sebagai sumber informasi keilmuan atau informasi penting lain.,Ahli adalah narasumber atau para ahli sebgai sumber informasi keilmuan atau informasi penting lain.,Bahasa Indonesia,Deletion Error
Buku adalah sumber pustaka berupa literatur baik buku maupun laporan.,Buku adalah sumber pustaka berupa literatur bai buku maupun laporan.,Bahasa Indonesia,Deletion Error
Literatur tidak dibatasi bentuknya.,Literatur tidak dibtasi bentuknya.,Bahasa Indonesia,Deletion Error
Kalian dapat menggunakan buku/jurnal fisik maupun buku/jurnal digital.,Kalian dapat menggunakan buku/jurnal fisik mauun buku/jurnal digital.,Bahasa Indonesia,Deletion Error
Buatlah catatan dari semua sumber pustaka yang kalian pelajari.,Buatlah catatan dari semua sumber pustaka yan kalian pelajari.,Bahasa Indonesia,Deletion Error
Sebaiknya catatan ini memuat informasi yang diperlukan untuk penyusunan daftar pustaka karena sumber pustaka yang dijadikan acuan harus dicantumkan pada daftar pustaka.,Sebaiknya catatan ini memuat informasi yang diprlukan untuk penyusunan daftar pustaka karena sumber pustaka yang dijadikan acuan harus dicantumkan pada daftar pustaka.,Bahasa Indonesia,Deletion Error
Pengembangan tulisan harus memperhatikan kaidah kebahasaan.,Pengembangan tulisan harus memperhatika kaidah kebahasaan.,Bahasa Indonesia,Deletion Error
Gunakan kerangka tulisan untuk mengembangkan bagian karya tulis agar logis dan terstruktur.,Gunakan kerangka tulisan untuk mengembangkan bagian kara tulis agar logis dan terstruktur.,Bahasa Indonesia,Deletion Error
Kembangkan tulisan paragraf demi paragraf.,Kembangkan tulisan paragraf emi paragraf.,Bahasa Indonesia,Deletion Error
Lakukan penyuntingan awal setelah menyelesaikan setiap bagian karya tulis.,Lakukan penyuntingan awal setelah menyelesaikan setiap bagan karya tulis.,Bahasa Indonesia,Deletion Error
Kalian dapat melakukan ini dengan membaca ulang paragraf yang telah ditulis.,Kalian dapat melakukan ini dengan membaca ulag paragraf yang telah ditulis.,Bahasa Indonesia,Deletion Error
"Perhatikan kata, tanda baca, dan tanda hubung yang digunakan.","Perhatikan kata, tanda baca, dan tanda hbung yang digunakan.",Bahasa Indonesia,Deletion Error
Amati juga hubungan antar paragraf.,Amati juga hubungan anta paragraf.,Bahasa Indonesia,Deletion Error
"Menurut laba & rinayanthi (2018: 120), lakukan suntingan ulang setelah 24 jam karena akan menimbulkan cara pandang yang berbeda.","Menurut laba & rinayanthi (2018: 120), lakukan suningan ulang setelah 24 jam karena akan menimbulkan cara pandang yang berbeda.",Bahasa Indonesia,Deletion Error
Menyajikan karya ilmiah dengan tema peran flora dan fauna dalam konservasi alam dengan aplikasi presentasi.,Menyajikan karya ilmiah dengan tema peran floa dan fauna dalam konservasi alam dengan aplikasi presentasi.,Bahasa Indonesia,Deletion Error
Penyajian karya ilmiah dilakukan melalui seminar.,Penyajian karya ilmiah dilkukan melalui seminar.,Bahasa Indonesia,Deletion Error
Untuk itu penulis atau peneliti perlu mempersiapkan paparan materi karya ilmiah.,Untuk itu penulis atau peneliti perlu memersiapkan paparan materi karya ilmiah.,Bahasa Indonesia,Deletion Error
Paparan karya ilmiah disusun dengan menggunakan aplikasi presentasi.,Paparan karya ilmiah disusun dengan menggunakan aplkasi presentasi.,Bahasa Indonesia,Deletion Error
Dari ilustrasi di atas kita mengetahui bahwa kekayaan hayati indonesia sangat besar.,Dari ilustrasi di atas kita mengetahui baha kekayaan hayati indonesia sangat besar.,Bahasa Indonesia,Deletion Error
Bagaimana cara mempertahankan kekayaan hayati agar menjadi suatu kebiasaan baik bagi masyarakat?,Bagaimana cara mempertahankan kekayaan hayati agar menadi suatu kebiasaan baik bagi masyarakat?,Bahasa Indonesia,Deletion Error
Bagaimana cara mempelajari kelebihan dari potensi kekayaan hayati?,Bagaimana cara mempelajari kelebihan dari potensi kekyaan hayati?,Bahasa Indonesia,Deletion Error
Bentuklah kelompok bersama 2 atau 3 orang kawan kalian lalu diskusikan pertanyaan-pertanyaan berikut ini.,Bentuklah kelompok bersama 2 atau 3 orag kawan kalian lalu diskusikan pertanyaan-pertanyaan berikut ini.,Bahasa Indonesia,Deletion Error
Amatilah ilustrasi pada awal bab.,Amatilah ilustrasi pada wal bab.,Bahasa Indonesia,Deletion Error
Kekayaan hayati apa sajakah yang kalian temukan?,Kekayaan hayati apa sajakah yang kalian temkan?,Bahasa Indonesia,Deletion Error
"Menurut kalian, apakah fauna dan flora yang terdapat pada ilustrasi tersebut sudah cukup dikenal masyarakat indonesia?","Menurut kalian, apakah fauna dan flora yan terdapat pada ilustrasi tersebut sudah cukup dikenal masyarakat indonesia?",Bahasa Indonesia,Deletion Error
Berikan pendapat kalian beserta bukti bahwa kelestarian flora atau fauna telah terjaga.,Berikan pendapat kalian beserta bukti bahwa klestarian flora atau fauna telah terjaga.,Bahasa Indonesia,Deletion Error
Kalian dapat melakukan pencarian informasi dari internet maupun sumber-sumber pustaka di perpustakaan.,Kalian dapat melakukan pencarian informasi dari intrnet maupun sumber-sumber pustaka di perpustakaan.,Bahasa Indonesia,Deletion Error
"Berdasarkan peta yang terdapat pada karya ilmiah tersebut, di manakah lokasi terumbu karang yang diteliti?","Berdasarkan peta yang terdapat pada karya lmiah tersebut, di manakah lokasi terumbu karang yang diteliti?",Bahasa Indonesia,Deletion Error
Mengapa kondisi terumbu karang itu diteliti?,Mengapa kondisi terumbu karag itu diteliti?,Bahasa Indonesia,Deletion Error
Jelaskan jawabanmu.,Jelskan jawabanmu.,Bahasa Indonesia,Deletion Error
Apa yang menyebabkan penurunan penutupan karang hidup?,Apa yang menyebabkan penurunan penutupan karang hidp?,Bahasa Indonesia,Deletion Error
Mengapa aktivitas perkapalan mempunyai andil dalam kerusakan terumbu karang?,Mengapa aktivitas perkapalan mempunyai andil dalam kersakan terumbu karang?,Bahasa Indonesia,Deletion Error
Sebutkan stasiun-stasiun pengamatan yang mengalami peningkatan penutupan karang di tahun 2015 dibanding tahun 2012!,Sebutkan stasiun-stasiun pengamatan yang mengalami peningkatan pentupan karang di tahun 2015 dibanding tahun 2012!,Bahasa Indonesia,Deletion Error
Jelaskan kegiatan-kegiatan yang dapat menunjang hal itu berdasar kan karya ilmiah di atas!,Jelaskan kegiatan-kegiatan yang dapat menunjang hal tu berdasar kan karya ilmiah di atas!,Bahasa Indonesia,Deletion Error
Perhatikan grafik dan teks pada st. liliboy (gambar 2) dan st. hative (gambar 3).,Perhatikan grafik dan teks pada st. lliboy (gambar 2) dan st. hative (gambar 3).,Bahasa Indonesia,Deletion Error
